subjects,number_student,rooms,num_seat,day,section
46,20,11,20,0,0
11,22,6,22,0,0
22,23,12,23,0,0
3,26,0,26,0,0
42,26,2,26,0,0
4,27,18,27,0,0
5,36,1,36,0,0
15,40,14,42,0,0
30,40,4,44,0,0
41,40,15,44,0,0
69,40,10,45,0,0
98,40,13,47,0,0
110,40,17,47,0,0
85,20,11,20,0,1
2,21,3,21,0,1
20,21,5,21,0,1
62,22,6,22,0,1
28,23,8,23,0,1
47,23,12,23,0,1
60,26,0,26,0,1
88,26,2,26,0,1
9,27,18,27,0,1
8,30,16,30,0,1
19,34,9,34,0,1
39,34,19,34,0,1
182,40,14,42,0,1
197,40,4,44,0,1
18,39,15,44,0,1
25,39,10,45,0,1
40,39,17,47,0,1
89,20,11,20,0,2
58,21,3,21,0,2
107,21,5,21,0,2
64,22,6,22,0,2
68,23,8,23,0,2
77,23,12,23,0,2
101,26,0,26,0,2
10,27,18,27,0,2
12,30,16,30,0,2
44,34,9,34,0,2
53,34,19,34,0,2
48,36,1,36,0,2
52,39,4,44,0,2
56,39,15,44,0,2
65,39,10,45,0,2
72,39,13,47,0,2
84,39,17,47,0,2
121,21,3,21,0,3
134,21,5,21,0,3
86,22,6,22,0,3
94,23,8,23,0,3
104,23,12,23,0,3
13,25,7,25,0,3
122,26,0,26,0,3
123,26,2,26,0,3
34,27,18,27,0,3
26,30,16,30,0,3
90,34,9,34,0,3
99,34,19,34,0,3
61,36,1,36,0,3
96,39,14,42,0,3
113,39,4,44,0,3
117,39,15,44,0,3
143,39,10,45,0,3
168,39,13,47,0,3
172,39,17,47,0,3
159,21,3,21,1,0
29,25,7,25,1,0
38,27,18,27,1,0
118,34,9,34,1,0
147,34,19,34,1,0
70,36,1,36,1,0
193,39,14,42,1,0
7,38,15,44,1,0
24,38,10,45,1,0
35,38,13,47,1,0
55,38,17,47,1,0
97,22,6,22,1,1
140,23,12,23,1,1
71,25,7,25,1,1
125,26,2,26,1,1
151,34,19,34,1,1
75,36,1,36,1,1
79,38,14,42,1,1
108,38,4,44,1,1
111,38,15,44,1,1
132,38,10,45,1,1
148,38,13,47,1,1
156,38,17,47,1,1
183,23,12,23,1,2
95,25,7,25,1,2
150,26,0,26,1,2
163,26,2,26,1,2
50,27,18,27,1,2
31,30,16,30,1,2
152,34,9,34,1,2
153,34,19,34,1,2
129,36,1,36,1,2
181,38,14,42,1,2
195,38,4,44,1,2
27,37,15,44,1,2
67,37,10,45,1,2
76,37,13,47,1,2
78,37,17,47,1,2
128,22,8,23,1,3
199,22,12,23,1,3
171,26,0,26,1,3
189,26,2,26,1,3
73,27,18,27,1,3
33,30,16,30,1,3
167,34,9,34,1,3
176,34,19,34,1,3
149,36,1,36,1,3
114,37,14,42,1,3
120,37,4,44,1,3
131,37,15,44,1,3
139,37,10,45,1,3
145,37,13,47,1,3
186,37,17,47,1,3
100,25,7,25,2,0
142,25,0,26,2,0
1,24,2,26,2,0
49,30,16,30,2,0
177,34,9,34,2,0
92,33,19,34,2,0
157,36,1,36,2,0
190,37,14,42,2,0
194,37,13,47,2,0
6,24,7,25,2,1
37,24,0,26,2,1
119,27,18,27,2,1
112,30,16,30,2,1
135,33,9,34,2,1
21,32,19,34,2,1
178,36,1,36,2,1
191,36,14,42,2,1
196,36,4,44,2,1
32,35,15,44,2,1
91,35,13,47,2,1
54,24,7,25,2,2
170,30,16,30,2,2
63,32,9,34,2,2
74,32,19,34,2,2
103,35,1,36,2,2
106,35,4,44,2,2
116,35,15,44,2,2
133,35,10,45,2,2
141,35,17,47,2,2
59,24,7,25,2,3
66,24,0,26,2,3
82,24,2,26,2,3
144,27,18,27,2,3
0,29,16,30,2,3
87,32,9,34,2,3
127,32,19,34,2,3
164,35,14,42,2,3
169,35,4,44,2,3
130,32,10,45,2,3
137,32,13,47,2,3
158,32,17,47,2,3
105,24,0,26,3,0
155,24,2,26,3,0
45,29,16,30,3,0
165,32,19,34,3,0
180,32,1,36,3,0
17,31,4,44,3,0
36,31,10,45,3,0
51,31,13,47,3,0
57,31,17,47,3,0
160,24,0,26,3,1
162,27,18,27,3,1
80,29,16,30,3,1
81,31,9,34,3,1
93,31,1,36,3,1
109,31,14,42,3,1
115,31,15,44,3,1
126,31,13,47,3,1
174,24,7,25,3,2
175,24,0,26,3,2
173,27,18,27,3,2
83,29,16,30,3,2
166,31,9,34,3,2
185,31,19,34,3,2
198,31,1,36,3,2
102,29,14,42,3,2
136,29,4,44,3,2
146,29,10,45,3,2
154,29,13,47,3,2
179,29,17,47,3,2
187,27,18,27,3,3
184,29,16,30,3,3
188,29,9,34,3,3
14,28,19,34,3,3
16,28,15,44,3,3
23,28,10,45,3,3
43,28,13,47,3,3
124,28,17,47,3,3
138,28,16,30,4,0
161,28,9,34,4,0
192,28,19,34,4,0
