subjects,number_student,rooms,num_seat,day,section
13,20,2,20,0,0
34,20,3,20,0,0
23,21,9,21,0,0
5,25,6,25,0,0
39,31,7,31,0,0
4,32,4,32,0,0
26,25,6,25,0,1
0,30,7,31,0,1
43,32,4,32,0,1
17,33,0,33,0,1
1,40,5,42,0,1
10,40,1,50,0,1
36,21,9,21,0,2
12,24,6,25,0,2
27,24,8,25,0,2
45,32,4,32,0,2
21,33,0,33,0,2
35,40,1,50,0,2
47,23,6,25,0,3
29,22,8,25,0,3
24,30,7,31,0,3
32,30,4,32,0,3
33,33,0,33,0,3
38,40,5,42,0,3
44,40,1,50,0,3
37,22,6,25,1,0
22,39,5,42,1,0
25,39,1,50,1,0
7,29,7,31,1,1
15,29,0,33,1,1
31,39,5,42,1,1
2,28,0,33,1,2
46,39,5,42,1,2
3,38,1,50,1,2
49,28,7,31,1,3
9,27,0,33,1,3
6,38,5,42,1,3
30,38,1,50,1,3
16,27,7,31,2,0
28,27,0,33,2,0
18,37,1,50,2,0
40,27,4,32,2,1
11,26,0,33,2,1
42,37,5,42,2,1
19,26,7,31,2,2
14,36,5,42,2,2
8,35,1,50,2,2
41,35,5,42,2,3
20,34,5,42,3,0
48,34,1,50,3,0
