subjects,number_student,rooms,num_seat,day,section
24,21,7,21,0,0
11,22,1,22,0,0
30,22,8,22,0,0
5,24,9,24,0,0
17,29,4,29,0,0
33,30,5,30,0,0
36,31,3,31,0,0
4,39,2,43,0,0
29,21,7,21,0,1
46,22,0,22,0,1
31,21,8,22,0,1
20,24,9,24,0,1
47,29,4,29,0,1
1,28,5,30,0,1
8,28,3,31,0,1
13,39,2,43,0,1
21,38,6,49,0,1
35,21,0,22,0,2
45,21,1,22,0,2
49,24,9,24,0,2
32,28,4,29,0,2
37,28,5,30,0,2
23,38,2,43,0,2
39,38,6,49,0,2
48,21,7,21,0,3
14,20,0,22,0,3
19,20,1,22,0,3
6,23,9,24,0,3
18,26,5,30,0,3
3,37,2,43,0,3
12,37,6,49,0,3
38,20,7,21,1,0
42,20,0,22,1,0
22,26,3,31,1,0
26,37,2,43,1,0
34,37,6,49,1,0
28,23,9,24,1,1
0,25,4,29,1,1
10,25,5,30,1,1
27,25,3,31,1,1
44,37,2,43,1,1
2,36,6,49,1,1
41,25,4,29,1,2
43,25,5,30,1,2
9,36,2,43,1,2
16,35,2,43,1,3
25,35,6,49,1,3
7,34,2,43,2,0
15,34,2,43,2,1
40,34,6,49,2,1
