subjects,number_student,rooms,num_seat,day,section
23,23,5,23,0,0
12,29,0,29,0,0
9,38,1,38,0,0
16,38,3,38,0,0
0,39,6,39,0,0
8,40,9,44,0,0
34,40,8,47,0,0
17,29,0,29,0,1
26,29,4,29,0,1
32,30,7,30,0,1
44,38,1,38,0,1
5,37,3,38,0,1
13,39,9,44,0,1
43,37,8,47,0,1
20,22,5,23,0,2
21,27,2,27,0,2
35,29,0,29,0,2
39,29,7,30,0,2
6,36,1,38,0,2
3,35,3,38,0,2
7,35,6,39,0,2
10,35,9,44,0,2
19,35,8,47,0,2
42,22,5,23,0,3
48,29,4,29,0,3
11,28,7,30,0,3
31,35,1,38,0,3
49,35,3,38,0,3
18,33,6,39,0,3
41,33,9,44,0,3
29,32,8,47,0,3
15,21,5,23,1,0
22,27,2,27,1,0
33,28,0,29,1,0
27,27,7,30,1,0
37,32,1,38,1,0
4,31,6,39,1,0
25,31,9,44,1,0
28,21,5,23,1,1
38,27,4,29,1,1
1,26,1,38,1,1
45,26,3,38,1,1
14,24,6,39,1,1
40,24,9,44,1,1
30,21,2,27,1,2
47,21,0,29,1,2
2,20,4,29,1,2
24,20,7,30,1,2
36,20,1,38,1,2
46,20,3,38,1,2
