subjects,number_student,rooms,num_seat,day,section
48,24,5,24,0,0
10,27,6,27,0,0
59,29,1,29,0,0
20,31,8,31,0,0
2,33,7,33,0,0
5,33,9,33,0,0
49,40,11,44,0,0
54,40,10,47,0,0
4,39,2,49,0,0
13,23,5,24,0,1
14,27,6,27,0,1
0,28,1,29,0,1
11,30,3,30,0,1
26,32,9,33,0,1
8,39,2,49,0,1
30,23,5,24,0,2
19,27,4,27,0,2
42,27,6,27,0,2
57,31,8,31,0,2
29,32,7,33,0,2
32,32,9,33,0,2
35,39,11,44,0,2
36,39,0,46,0,2
7,38,10,47,0,2
21,38,2,49,0,2
50,23,5,24,0,3
46,27,4,27,0,3
53,27,6,27,0,3
9,28,1,29,0,3
25,30,3,30,0,3
27,30,8,31,0,3
58,32,7,33,0,3
33,30,9,33,0,3
12,37,11,44,0,3
24,37,0,46,0,3
28,37,10,47,0,3
47,37,2,49,0,3
16,22,5,24,1,0
22,26,6,27,1,0
39,28,1,29,1,0
37,30,8,31,1,0
43,30,7,33,1,0
18,36,2,49,1,0
44,22,5,24,1,1
34,26,4,27,1,1
6,25,1,29,1,1
15,21,3,30,1,1
17,21,8,31,1,1
1,20,7,33,1,1
38,20,9,33,1,1
3,35,11,44,1,1
31,35,0,46,1,1
41,35,10,47,1,1
40,20,5,24,1,2
51,20,4,27,1,2
45,35,11,44,1,2
52,35,0,46,1,2
55,35,10,47,1,2
56,35,2,49,1,2
23,34,11,44,1,3
