subjects,number_student,rooms,num_seat,day,section
5,20,4,20,0,0
12,21,5,22,0,0
2,34,2,34,0,0
46,37,10,37,0,0
0,39,11,39,0,0
6,39,8,40,0,0
9,39,1,43,0,0
21,39,6,46,0,0
25,20,4,20,0,1
19,25,0,25,0,1
11,34,2,34,0,1
4,35,3,35,0,1
52,37,10,37,0,1
29,39,11,39,0,1
39,39,8,40,0,1
30,36,1,43,0,1
45,36,6,46,0,1
7,35,9,46,0,1
26,20,5,22,0,2
43,25,0,25,0,2
18,35,3,35,0,2
28,34,10,37,0,2
32,34,11,39,0,2
36,34,1,43,0,2
40,34,6,46,0,2
15,33,9,46,0,2
50,20,4,20,0,3
58,20,5,22,0,3
47,25,0,25,0,3
53,33,2,34,0,3
33,32,3,35,0,3
41,31,10,37,0,3
51,31,11,39,0,3
1,30,8,40,0,3
13,30,1,43,0,3
34,30,7,44,0,3
56,30,6,46,0,3
20,29,9,46,0,3
35,29,3,35,1,0
38,29,11,39,1,0
23,28,8,40,1,0
54,28,6,46,1,0
59,28,9,46,1,0
10,27,2,34,1,1
14,27,3,35,1,1
16,27,10,37,1,1
27,26,11,39,1,1
55,26,8,40,1,1
57,26,1,43,1,1
3,24,7,44,1,1
17,24,6,46,1,1
22,24,9,46,1,1
24,24,0,25,1,2
37,24,3,35,1,2
42,24,10,37,1,2
48,24,8,40,1,2
8,23,1,43,1,2
31,23,6,46,1,2
44,23,9,46,1,2
49,23,2,34,1,3
