subjects,number_student,rooms,num_seat,day,section
43,24,4,24,0,0
34,28,1,28,0,0
35,28,15,28,0,0
6,33,7,33,0,0
48,38,18,38,0,0
18,40,13,41,0,0
19,40,19,42,0,0
24,40,2,46,0,0
27,40,5,46,0,0
59,40,12,46,0,0
63,40,6,48,0,0
79,40,11,48,0,0
1,20,8,20,0,1
53,24,4,24,0,1
54,28,1,28,0,1
44,33,7,33,0,1
55,38,18,38,0,1
17,39,0,41,0,1
21,39,3,41,0,1
30,39,13,41,0,1
36,39,16,41,0,1
57,39,19,42,0,1
78,39,9,43,0,1
9,37,2,46,0,1
10,37,5,46,0,1
11,37,12,46,0,1
31,37,17,47,0,1
58,37,11,48,0,1
2,26,14,26,0,2
66,28,1,28,0,2
3,27,15,28,0,2
20,30,10,30,0,2
67,33,7,33,0,2
72,37,18,38,0,2
74,37,0,41,0,2
22,36,13,41,0,2
33,36,16,41,0,2
37,36,19,42,0,2
14,35,9,43,0,2
38,35,2,46,0,2
40,35,5,46,0,2
47,35,12,46,0,2
12,34,6,48,0,2
13,34,11,48,0,2
5,20,8,20,0,3
62,24,4,24,0,3
45,26,14,26,0,3
46,27,1,28,0,3
50,27,15,28,0,3
39,30,10,30,0,3
49,32,7,33,0,3
26,34,18,38,0,3
41,34,0,41,0,3
60,34,3,41,0,3
76,34,13,41,0,3
7,31,16,41,0,3
28,31,19,42,0,3
61,31,2,46,0,3
0,29,5,46,0,3
23,29,12,46,0,3
68,29,17,47,0,3
75,27,6,48,0,3
15,25,11,48,0,3
8,20,8,20,1,0
56,25,14,26,1,0
77,25,1,28,1,0
4,23,15,28,1,0
70,23,18,38,1,0
71,23,3,41,1,0
16,22,19,42,1,0
25,22,9,43,1,0
52,22,2,46,1,0
73,21,5,46,1,0
29,20,12,46,1,0
32,20,17,47,1,0
42,20,6,48,1,0
51,20,4,24,1,1
64,20,14,26,1,1
65,20,1,28,1,1
69,20,18,38,1,1
