subjects,number_student,rooms,num_seat,day,section
13,20,0,20,0,0
15,20,17,20,0,0
23,27,12,27,0,0
18,30,16,30,0,0
1,31,10,31,0,0
22,34,5,34,0,0
34,36,2,36,0,0
16,39,7,39,0,0
60,40,4,42,0,0
85,40,11,45,0,0
173,40,1,47,0,0
180,40,14,47,0,0
187,40,8,49,0,0
191,40,19,49,0,0
33,39,9,50,0,0
35,20,0,20,0,1
38,20,17,20,0,1
5,22,15,22,0,1
30,27,12,27,0,1
19,30,16,30,0,1
25,31,10,31,0,1
43,36,2,36,0,1
40,39,7,39,0,1
45,39,3,44,0,1
101,39,1,47,0,1
120,39,6,48,0,1
121,39,8,49,0,1
136,39,19,49,0,1
148,39,9,50,0,1
86,20,0,20,0,2
103,20,17,20,0,2
39,22,15,22,0,2
47,27,12,27,0,2
20,30,16,30,0,2
36,31,10,31,0,2
26,34,5,34,0,2
93,36,2,36,0,2
62,38,7,39,0,2
95,38,18,40,0,2
102,38,11,45,0,2
134,38,1,47,0,2
172,38,13,47,0,2
181,38,14,47,0,2
190,38,6,48,0,2
81,37,8,49,0,2
89,37,19,49,0,2
140,20,0,20,0,3
164,20,17,20,0,3
68,27,12,27,0,3
24,30,16,30,0,3
65,31,10,31,0,3
29,34,5,34,0,3
154,36,2,36,0,3
96,37,18,40,0,3
106,37,4,42,0,3
108,37,3,44,0,3
111,37,11,45,0,3
112,37,1,47,0,3
132,37,13,47,0,3
159,37,6,48,0,3
188,37,8,49,0,3
192,36,19,49,0,3
199,36,9,50,0,3
198,20,17,20,1,0
74,27,12,27,1,0
31,35,7,39,1,0
46,35,3,44,1,0
49,35,11,45,1,0
54,35,1,47,1,0
98,35,13,47,1,0
104,35,14,47,1,0
135,35,6,48,1,0
137,35,8,49,1,0
155,35,19,49,1,0
156,35,9,50,1,0
78,22,15,22,1,1
50,30,16,30,1,1
73,31,10,31,1,1
55,34,2,36,1,1
63,34,7,39,1,1
79,34,18,40,1,1
83,34,4,42,1,1
116,34,1,47,1,1
122,34,13,47,1,1
151,34,14,47,1,1
75,33,6,48,1,1
90,33,8,49,1,1
107,33,19,49,1,1
175,33,9,50,1,1
88,22,15,22,1,2
87,27,12,27,1,2
67,30,16,30,1,2
9,32,5,34,1,2
27,32,7,39,1,2
53,32,18,40,1,2
143,32,4,42,1,2
168,32,3,44,1,2
186,32,11,45,1,2
193,32,1,47,1,2
100,31,13,47,1,2
115,31,14,47,1,2
119,31,6,48,1,2
130,31,8,49,1,2
150,31,19,49,1,2
92,22,15,22,1,3
138,30,16,30,1,3
174,31,10,31,1,3
144,30,5,34,1,3
146,30,2,36,1,3
158,30,7,39,1,3
178,30,18,40,1,3
194,30,4,42,1,3
21,29,3,44,1,3
42,29,11,45,1,3
57,29,1,47,1,3
59,29,13,47,1,3
71,29,14,47,1,3
72,29,6,48,1,3
84,29,8,49,1,3
97,29,19,49,1,3
99,29,9,50,1,3
109,27,12,27,2,0
128,29,16,30,2,0
2,28,10,31,2,0
3,28,2,36,2,0
52,28,7,39,2,0
94,28,18,40,2,0
105,28,3,44,2,0
117,28,1,47,2,0
127,28,13,47,2,0
163,28,14,47,2,0
165,28,6,48,2,0
166,28,8,49,2,0
162,27,19,49,2,0
169,27,9,50,2,0
133,22,15,22,2,1
197,27,5,34,2,1
4,26,2,36,2,1
12,26,7,39,2,1
37,26,18,40,2,1
41,26,4,42,2,1
82,26,3,44,2,1
125,26,11,45,2,1
149,26,1,47,2,1
170,26,13,47,2,1
182,26,6,48,2,1
7,25,8,49,2,1
28,25,9,50,2,1
48,25,16,30,2,2
51,25,10,31,2,2
64,25,5,34,2,2
77,25,2,36,2,2
113,25,18,40,2,2
147,25,4,42,2,2
160,25,11,45,2,2
176,25,1,47,2,2
179,25,14,47,2,2
6,24,6,48,2,2
8,24,8,49,2,2
10,24,19,49,2,2
0,21,15,22,2,3
11,24,12,27,2,3
14,24,16,30,2,3
56,24,10,31,2,3
61,24,5,34,2,3
69,24,2,36,2,3
76,24,7,39,2,3
126,24,18,40,2,3
141,24,3,44,2,3
152,24,11,45,2,3
157,24,1,47,2,3
183,24,13,47,2,3
185,24,14,47,2,3
189,24,6,48,2,3
195,24,8,49,2,3
17,23,19,49,2,3
44,23,9,50,2,3
32,21,15,22,3,0
110,23,12,27,3,0
114,23,2,36,3,0
123,23,7,39,3,0
131,23,18,40,3,0
142,23,3,44,3,0
145,23,1,47,3,0
153,23,13,47,3,0
161,23,8,49,3,0
58,21,15,22,3,1
171,23,16,30,3,1
177,23,10,31,3,1
184,23,2,36,3,1
196,23,7,39,3,1
66,21,18,40,3,1
70,21,4,42,3,1
80,21,3,44,3,1
91,21,11,45,3,1
118,21,1,47,3,1
124,21,13,47,3,1
129,21,14,47,3,1
139,21,8,49,3,1
167,21,19,49,3,1
