subjects,number_student,rooms,num_seat,day,section
8,30,2,30,0,0
2,40,3,42,0,0
6,40,4,43,0,0
31,39,0,50,0,0
36,39,1,50,0,0
11,35,5,36,0,1
12,38,3,42,0,1
29,38,4,43,0,1
5,37,6,48,0,1
9,37,0,50,0,1
26,37,1,50,0,1
1,23,7,23,0,2
14,35,5,36,0,2
30,37,3,42,0,2
17,35,4,43,0,2
23,35,6,48,0,2
27,35,0,50,0,2
3,34,1,50,0,2
20,23,7,23,0,3
35,29,2,30,0,3
37,34,3,42,0,3
39,34,4,43,0,3
15,33,6,48,0,3
18,33,0,50,0,3
25,33,1,50,0,3
7,22,7,23,1,0
0,31,5,36,1,0
10,31,3,42,1,0
13,31,0,50,1,0
24,22,7,23,1,1
28,28,2,30,1,1
34,28,5,36,1,1
4,27,3,42,1,1
38,27,4,43,1,1
19,26,6,48,1,1
21,25,0,50,1,1
32,25,1,50,1,1
22,20,7,23,1,2
16,24,2,30,1,2
33,20,5,36,1,2
