subjects,number_student,rooms,num_seat,day,section
4,24,1,24,0,0
10,27,14,27,0,0
16,29,5,29,0,0
22,31,15,31,0,0
7,32,6,32,0,0
5,37,11,37,0,0
24,39,10,39,0,0
8,40,13,40,0,0
38,40,7,45,0,0
39,39,3,50,0,0
68,24,1,24,0,1
15,27,14,27,0,1
32,29,5,29,0,1
33,29,8,29,0,1
1,30,0,30,0,1
2,30,12,31,0,1
30,30,15,31,0,1
11,36,2,36,0,1
14,37,11,37,0,1
46,39,10,39,0,1
51,39,13,40,0,1
69,39,4,44,0,1
44,38,7,45,0,1
56,38,3,50,0,1
18,21,9,21,0,2
36,27,14,27,0,2
55,29,5,29,0,2
42,30,0,30,0,2
13,36,2,36,0,2
37,37,11,37,0,2
43,37,10,39,0,2
62,37,13,40,0,2
23,36,4,44,0,2
58,36,7,45,0,2
66,36,3,50,0,2
19,21,9,21,0,3
47,23,1,24,0,3
64,27,14,27,0,3
21,28,5,29,0,3
67,26,8,29,0,3
27,25,0,30,0,3
65,23,12,31,0,3
9,22,15,31,0,3
26,32,6,32,0,3
20,35,2,36,0,3
60,35,10,39,0,3
0,34,13,40,0,3
28,34,4,44,0,3
35,34,7,45,0,3
12,22,14,27,1,0
54,22,5,29,1,0
63,22,8,29,1,0
25,21,0,30,1,0
53,21,15,31,1,0
29,32,6,32,1,0
41,34,11,37,1,0
57,34,10,39,1,0
3,33,4,44,1,0
31,20,9,21,1,1
34,20,1,24,1,1
48,20,0,30,1,1
50,20,12,31,1,1
6,33,2,36,1,1
17,33,11,37,1,1
49,33,10,39,1,1
40,32,13,40,1,1
45,32,7,45,1,1
52,32,3,50,1,1
59,20,9,21,1,2
61,32,6,32,1,2
