subjects,number_student,rooms,num_seat,day,section
7,26,0,26,0,0
34,38,9,38,0,0
8,40,7,40,0,0
42,40,5,42,0,0
18,39,8,43,0,0
32,39,1,45,0,0
41,39,2,45,0,0
36,38,4,50,0,0
6,35,3,35,0,1
14,36,9,38,0,1
28,35,6,40,0,1
29,35,5,42,0,1
44,35,8,43,0,1
20,34,1,45,0,1
31,34,2,45,0,1
46,34,4,50,0,1
9,26,0,26,0,2
37,31,3,35,0,2
38,31,9,38,0,2
48,31,6,40,0,2
1,30,7,40,0,2
2,30,5,42,0,2
35,30,8,43,0,2
43,30,1,45,0,2
11,29,2,45,0,2
27,29,4,50,0,2
21,26,0,26,0,3
19,28,3,35,0,3
39,28,6,40,0,3
0,27,1,45,0,3
10,27,2,45,0,3
15,27,4,50,0,3
25,26,9,38,1,0
45,26,6,40,1,0
13,24,7,40,1,0
16,24,5,42,1,0
47,24,8,43,1,0
33,23,1,45,1,0
49,23,4,50,1,0
3,22,3,35,1,1
22,22,9,38,1,1
12,21,7,40,1,1
4,20,8,43,1,1
5,20,2,45,1,1
17,20,4,50,1,1
23,20,0,26,1,2
24,20,3,35,1,2
26,20,9,38,1,2
30,20,7,40,1,2
40,20,5,42,1,2
