subjects,number_student,rooms,num_seat,day,section
9,29,3,29,0,0
38,29,4,29,0,0
3,39,1,39,0,0
5,40,0,42,0,0
30,39,7,43,0,0
18,22,6,22,0,1
26,28,3,29,0,1
31,28,4,29,0,1
15,32,2,32,0,1
34,39,0,42,0,1
11,38,7,43,0,1
16,38,5,46,0,1
29,22,6,22,0,2
35,24,3,29,0,2
37,24,4,29,0,2
22,38,1,39,0,2
4,37,0,42,0,2
10,36,7,43,0,2
24,36,5,46,0,2
23,21,6,22,0,3
0,23,3,29,0,3
14,23,4,29,0,3
33,32,2,32,0,3
27,36,1,39,0,3
8,34,0,42,0,3
12,34,7,43,0,3
17,34,5,46,0,3
2,31,2,32,1,0
19,34,1,39,1,0
1,33,0,42,1,0
21,33,7,43,1,0
6,20,6,22,1,1
25,23,4,29,1,1
20,31,1,39,1,1
32,31,0,42,1,1
39,31,7,43,1,1
13,20,6,22,1,2
28,23,3,29,1,2
36,23,4,29,1,2
7,30,2,32,1,2
