subjects,number_student,rooms,num_seat,day,section
20,20,7,20,0,0
2,21,18,21,0,0
31,24,13,24,0,0
22,28,3,28,0,0
8,31,5,31,0,0
19,31,11,31,0,0
11,32,1,32,0,0
83,34,0,34,0,0
13,35,2,35,0,0
41,38,4,38,0,0
70,40,10,41,0,0
71,40,9,45,0,0
26,20,7,20,0,1
9,21,18,21,0,1
10,22,15,22,0,1
62,24,13,24,0,1
4,25,8,25,0,1
0,26,17,26,0,1
97,28,3,28,0,1
46,31,11,31,0,1
67,32,1,32,0,1
87,34,0,34,0,1
28,35,2,35,0,1
88,38,4,38,0,1
112,38,16,38,0,1
89,40,10,41,0,1
100,40,19,44,0,1
107,40,9,45,0,1
113,40,14,47,0,1
118,40,12,50,0,1
53,20,7,20,0,2
16,21,18,21,0,2
37,22,15,22,0,2
7,25,8,25,0,2
17,26,6,26,0,2
48,26,17,26,0,2
98,28,3,28,0,2
63,31,5,31,0,2
72,31,11,31,0,2
132,32,1,32,0,2
90,34,0,34,0,2
78,35,2,35,0,2
121,38,4,38,0,2
124,40,10,41,0,2
136,40,19,44,0,2
149,40,9,45,0,2
155,40,14,47,0,2
66,20,7,20,0,3
23,21,18,21,0,3
38,22,15,22,0,3
60,25,8,25,0,3
49,26,6,26,0,3
96,26,17,26,0,3
99,28,3,28,0,3
74,31,5,31,0,3
101,31,11,31,0,3
133,32,1,32,0,3
167,38,4,38,0,3
169,38,16,38,0,3
170,40,10,41,0,3
179,40,19,44,0,3
32,39,9,45,0,3
42,39,14,47,0,3
47,39,12,50,0,3
40,22,15,22,1,0
115,26,6,26,1,0
103,28,3,28,1,0
109,31,5,31,1,0
174,34,0,34,1,0
181,38,4,38,1,0
25,37,16,38,1,0
91,39,10,41,1,0
93,39,19,44,1,0
150,39,9,45,1,0
157,39,12,50,1,0
106,20,7,20,1,1
30,21,18,21,1,1
43,22,15,22,1,1
65,24,13,24,1,1
129,26,6,26,1,1
111,28,3,28,1,1
122,31,5,31,1,1
137,31,11,31,1,1
146,32,1,32,1,1
6,33,0,34,1,1
82,35,2,35,1,1
27,37,4,38,1,1
39,37,16,38,1,1
163,39,19,44,1,1
189,39,9,45,1,1
50,37,14,47,1,1
128,20,7,20,1,2
51,21,18,21,1,2
44,22,15,22,1,2
116,24,13,24,1,2
175,26,17,26,1,2
148,28,3,28,1,2
172,31,5,31,1,2
194,31,11,31,1,2
165,32,1,32,1,2
12,33,0,34,1,2
126,35,2,35,1,2
58,37,4,38,1,2
61,37,16,38,1,2
77,37,10,41,1,2
94,37,19,44,1,2
104,37,9,45,1,2
154,37,12,50,1,2
166,20,7,20,1,3
79,21,18,21,1,3
131,24,13,24,1,3
85,25,8,25,1,3
151,25,6,26,1,3
161,25,17,26,1,3
156,28,3,28,1,3
15,30,5,31,1,3
18,30,11,31,1,3
29,30,1,32,1,3
45,33,0,34,1,3
187,35,2,35,1,3
178,37,4,38,1,3
188,37,16,38,1,3
190,37,10,41,1,3
21,36,19,44,1,3
34,36,9,45,1,3
52,36,14,47,1,3
198,35,12,50,1,3
183,20,7,20,2,0
59,22,15,22,2,0
168,25,8,25,2,0
159,28,3,28,2,0
54,30,11,31,2,0
64,33,0,34,2,0
68,33,2,35,2,0
73,33,4,38,2,0
76,33,16,38,2,0
117,33,10,41,2,0
120,33,19,44,2,0
123,33,14,47,2,0
127,33,12,50,2,0
193,20,7,20,2,1
119,21,18,21,2,1
134,24,13,24,2,1
182,25,8,25,2,1
185,25,6,26,2,1
186,25,17,26,2,1
57,30,5,31,2,1
75,30,1,32,2,1
143,33,0,34,2,1
173,33,2,35,2,1
180,33,4,38,2,1
105,30,19,44,2,1
135,30,9,45,2,1
153,30,14,47,2,1
197,30,12,50,2,1
130,21,18,21,2,2
160,21,15,22,2,2
141,24,13,24,2,2
191,25,8,25,2,2
147,24,6,26,2,2
184,24,17,26,2,2
176,28,3,28,2,2
5,29,11,31,2,2
14,29,1,32,2,2
24,29,0,34,2,2
56,29,2,35,2,2
69,29,4,38,2,2
80,29,16,38,2,2
81,29,10,41,2,2
86,29,19,44,2,2
95,29,9,45,2,2
102,29,14,47,2,2
108,29,12,50,2,2
164,21,15,22,2,3
1,23,8,25,2,3
3,23,6,26,2,3
33,23,17,26,2,3
114,27,3,28,2,3
110,29,5,31,2,3
139,29,11,31,2,3
140,29,1,32,2,3
142,29,0,34,2,3
144,29,2,35,2,3
125,27,4,38,2,3
138,27,16,38,2,3
145,27,10,41,2,3
158,27,9,45,2,3
162,27,14,47,2,3
171,27,12,50,2,3
196,21,15,22,3,0
35,23,17,26,3,0
177,27,3,28,3,0
192,27,11,31,3,0
195,27,0,34,3,0
36,23,16,38,3,0
55,23,10,41,3,0
84,23,19,44,3,0
92,23,9,45,3,0
152,23,12,50,3,0
199,21,18,21,3,1
