subjects,number_student,rooms,num_seat,day,section
4,21,9,21,0,0
26,29,6,29,0,0
23,31,3,31,0,0
22,35,5,35,0,0
35,39,10,39,0,0
10,40,8,45,0,0
12,40,11,47,0,0
32,20,2,20,0,1
8,21,9,21,0,1
6,27,7,27,0,1
46,29,6,29,0,1
24,31,3,31,0,1
25,35,5,35,0,1
57,39,0,39,0,1
9,38,10,39,0,1
15,40,1,41,0,1
41,40,4,50,0,1
30,27,7,27,0,2
27,31,3,31,0,2
28,38,0,39,0,2
52,38,10,39,0,2
0,37,1,41,0,2
17,37,8,45,0,2
18,37,4,50,0,2
40,27,7,27,0,3
56,29,6,29,0,3
2,30,3,31,0,3
36,35,5,35,0,3
21,37,0,39,0,3
33,37,10,39,0,3
34,37,1,41,0,3
49,37,8,45,0,3
53,37,11,47,0,3
58,36,4,50,0,3
3,28,6,29,1,0
47,35,0,39,1,0
11,34,10,39,1,0
43,34,8,45,1,0
55,34,11,47,1,0
29,33,4,50,1,0
31,26,7,27,1,1
16,28,6,29,1,1
19,30,3,31,1,1
54,32,5,35,1,1
37,30,10,39,1,1
45,30,1,41,1,1
44,28,8,45,1,1
51,28,11,47,1,1
59,28,4,50,1,1
1,25,7,27,1,2
7,25,6,29,1,2
14,25,3,31,1,2
20,25,5,35,1,2
5,24,10,39,1,2
13,24,1,41,1,2
50,24,8,45,1,2
38,23,11,47,1,2
39,23,4,50,1,2
42,22,6,29,1,3
48,22,3,31,1,3
