subjects,number_student,rooms,num_seat,day,section
1,22,9,22,0,0
16,26,8,26,0,0
33,27,4,27,0,0
48,27,13,27,0,0
27,29,12,29,0,0
9,31,7,31,0,0
28,33,2,33,0,0
8,38,3,39,0,0
25,40,1,48,0,0
52,22,9,22,0,1
6,24,0,25,0,1
37,26,8,26,0,1
50,27,4,27,0,1
59,26,13,27,0,1
43,29,12,29,0,1
14,31,7,31,0,1
18,38,3,39,0,1
32,40,6,42,0,1
39,40,10,43,0,1
41,40,14,44,0,1
42,40,1,48,0,1
68,40,15,50,0,1
66,22,9,22,0,2
12,24,0,25,0,2
57,24,11,25,0,2
62,26,8,26,0,2
60,24,4,27,0,2
7,23,13,27,0,2
69,29,12,29,0,2
44,31,7,31,0,2
23,38,3,39,0,2
26,38,6,42,0,2
40,38,10,43,0,2
65,38,14,44,0,2
0,37,1,48,0,2
17,37,15,50,0,2
13,21,5,21,0,3
67,22,9,22,0,3
31,23,0,25,0,3
30,21,8,26,0,3
63,21,4,27,0,3
4,20,13,27,0,3
49,20,12,29,0,3
24,30,7,31,0,3
29,33,2,33,0,3
22,37,6,42,0,3
34,37,10,43,0,3
35,37,1,48,0,3
15,36,15,50,0,3
54,20,8,26,1,0
64,20,7,31,1,0
53,33,2,33,1,0
36,36,3,39,1,0
46,36,6,42,1,0
56,36,10,43,1,0
2,35,14,44,1,0
5,35,1,48,1,0
11,35,15,50,1,0
19,32,2,33,1,1
21,35,3,39,1,1
38,35,6,42,1,1
45,35,14,44,1,1
47,35,15,50,1,1
51,35,3,39,1,2
58,35,6,42,1,2
3,34,10,43,1,2
10,34,14,44,1,2
20,34,1,48,1,2
55,32,2,33,1,3
61,32,3,39,1,3
