subjects,number_student,rooms,num_seat,day,section
36,23,8,23,0,0
5,27,2,27,0,0
7,29,5,29,0,0
1,30,18,30,0,0
12,32,19,32,0,0
0,34,10,34,0,0
4,35,16,35,0,0
11,36,4,36,0,0
2,40,0,41,0,0
29,40,1,43,0,0
70,40,11,43,0,0
24,39,7,44,0,0
49,39,15,48,0,0
51,23,8,23,0,1
57,23,12,23,0,1
6,25,13,25,0,1
14,27,2,27,0,1
20,28,14,28,0,1
13,29,5,29,0,1
26,29,17,29,0,1
9,30,18,30,0,1
28,32,19,32,0,1
15,34,10,34,0,1
31,35,9,35,0,1
19,36,4,36,0,1
55,39,1,43,0,1
72,39,11,43,0,1
23,36,6,47,0,1
69,23,8,23,0,2
10,22,12,23,0,2
18,24,3,24,0,2
32,25,13,25,0,2
63,27,2,27,0,2
38,29,5,29,0,2
65,29,17,29,0,2
33,30,18,30,0,2
35,32,19,32,0,2
22,34,10,34,0,2
53,35,9,35,0,2
77,35,16,35,0,2
58,36,4,36,0,2
74,36,0,41,0,2
54,34,1,43,0,2
64,34,11,43,0,2
45,33,7,44,0,2
68,33,6,47,0,2
39,32,15,48,0,2
50,22,8,23,0,3
59,22,12,23,0,3
27,24,3,24,0,3
46,25,13,25,0,3
75,27,2,27,0,3
41,28,14,28,0,3
16,26,5,29,0,3
21,26,17,29,0,3
44,32,19,32,0,3
3,31,10,34,0,3
8,31,16,35,0,3
17,31,4,36,0,3
30,31,0,41,0,3
42,31,1,43,0,3
47,31,11,43,0,3
73,31,7,44,0,3
79,31,6,47,0,3
34,30,15,48,0,3
25,21,12,23,1,0
37,24,3,24,1,0
40,26,2,27,1,0
71,30,19,32,1,0
43,26,9,35,1,0
76,25,16,35,1,0
52,24,4,36,1,0
61,24,0,41,1,0
62,24,1,43,1,0
66,24,11,43,1,0
78,24,6,47,1,0
60,21,15,48,1,0
67,21,8,23,1,1
48,20,12,23,1,1
56,20,3,24,1,1
