subjects,number_student,rooms,num_seat,day,section
9,28,0,28,0,0
24,31,4,31,0,0
13,33,6,33,0,0
3,34,5,34,0,0
8,40,7,40,0,0
25,20,3,20,0,1
37,27,0,28,0,1
19,32,6,33,0,1
4,34,5,34,0,1
15,36,2,36,0,1
6,39,7,40,0,1
28,20,3,20,0,2
2,26,0,28,0,2
38,31,4,31,0,2
39,32,6,33,0,2
5,34,5,34,0,2
22,35,2,36,0,2
7,39,7,40,0,2
34,20,3,20,0,3
18,26,0,28,0,3
27,30,4,31,0,3
35,30,6,33,0,3
21,34,5,34,0,3
23,35,2,36,0,3
10,38,7,40,0,3
31,26,0,28,1,0
0,29,5,34,1,0
20,38,7,40,1,0
16,25,0,28,1,1
11,29,4,31,1,1
1,24,6,33,1,1
14,24,5,34,1,1
29,38,7,40,1,1
26,24,1,24,1,2
33,24,0,28,1,2
30,23,4,31,1,2
36,23,6,33,1,2
12,22,5,34,1,2
32,35,2,36,1,2
17,21,7,40,1,2
