subjects,number_student,rooms,num_seat,day,section
31,22,7,22,0,0
63,22,11,22,0,0
29,23,0,23,0,0
6,29,5,29,0,0
7,36,2,37,0,0
40,36,14,37,0,0
2,38,13,38,0,0
3,40,4,40,0,0
19,40,12,41,0,0
22,40,8,46,0,0
47,40,6,49,0,0
0,21,3,21,0,1
28,21,10,21,0,1
36,21,7,22,0,1
51,21,11,22,0,1
33,23,0,23,0,1
10,25,1,26,0,1
34,29,5,29,0,1
57,36,2,37,0,1
4,35,14,37,0,1
24,38,13,38,0,1
32,39,4,40,0,1
44,38,9,41,0,1
46,38,12,41,0,1
66,38,6,49,0,1
8,20,3,21,0,2
17,20,10,21,0,2
18,20,7,22,0,2
11,25,1,26,0,2
37,29,5,29,0,2
13,35,15,35,0,2
15,35,2,37,0,2
50,35,14,37,0,2
67,38,13,38,0,2
68,35,9,41,0,2
30,33,8,46,0,2
35,33,6,49,0,2
43,20,3,21,0,3
59,20,10,21,0,3
69,23,0,23,0,3
12,25,1,26,0,3
53,29,5,29,0,3
38,33,15,35,0,3
45,33,2,37,0,3
48,33,14,37,0,3
1,32,13,38,0,3
25,32,4,40,0,3
26,30,9,41,0,3
39,30,12,41,0,3
41,30,8,46,0,3
60,30,15,35,1,0
61,30,14,37,1,0
64,30,13,38,1,0
5,28,4,40,1,0
14,28,9,41,1,0
23,28,12,41,1,0
54,28,8,46,1,0
58,28,6,49,1,0
20,27,5,29,1,1
55,27,2,37,1,1
27,25,14,37,1,1
42,25,9,41,1,1
49,25,12,41,1,1
52,25,8,46,1,1
56,25,6,49,1,1
62,25,1,26,1,2
65,25,5,29,1,2
9,24,15,35,1,2
16,24,2,37,1,2
21,24,14,37,1,2
