subjects,number_student,rooms,num_seat,day,section
32,23,3,23,0,0
12,40,6,42,0,0
2,39,2,43,0,0
4,39,0,47,0,0
16,39,1,47,0,0
10,38,4,47,0,0
23,38,7,49,0,0
5,21,3,23,0,1
3,37,2,43,0,1
8,37,0,47,0,1
34,37,1,47,0,1
26,36,7,49,0,1
29,21,3,23,0,2
33,34,6,42,0,2
9,33,2,43,0,2
14,33,5,46,0,2
6,32,4,47,0,2
17,32,7,49,0,2
30,21,3,23,0,3
18,32,6,42,0,3
7,31,2,43,0,3
11,31,5,46,0,3
25,31,0,47,0,3
39,31,1,47,0,3
24,30,7,49,0,3
28,20,3,23,1,0
31,30,6,42,1,0
0,29,2,43,1,0
19,29,0,47,1,0
37,28,1,47,1,0
15,27,4,47,1,0
22,27,7,49,1,0
36,20,3,23,1,1
1,26,6,42,1,1
35,26,2,43,1,1
21,25,5,46,1,1
13,24,0,47,1,1
20,24,4,47,1,1
27,24,7,49,1,1
38,20,3,23,1,2
