subjects,number_student,rooms,num_seat,day,section
4,21,13,21,0,0
2,30,1,30,0,0
15,30,10,30,0,0
12,36,0,36,0,0
42,37,8,37,0,0
21,38,11,38,0,0
0,40,9,43,0,0
28,40,15,44,0,0
43,40,4,49,0,0
53,40,5,50,0,0
30,21,13,21,0,1
18,23,7,23,0,1
24,25,3,25,0,1
45,29,1,30,0,1
16,28,10,30,0,1
25,28,12,30,0,1
44,38,11,38,0,1
61,40,9,43,0,1
6,39,15,44,0,1
8,39,5,50,0,1
23,39,6,50,0,1
47,21,13,21,0,2
35,23,7,23,0,2
27,25,3,25,0,2
32,26,14,26,0,2
52,28,1,30,0,2
10,27,10,30,0,2
20,36,0,36,0,2
67,37,8,37,0,2
55,38,11,38,0,2
49,39,9,43,0,2
60,38,2,44,0,2
62,38,15,44,0,2
68,38,4,49,0,2
51,36,5,50,0,2
31,20,13,21,0,3
56,23,7,23,0,3
29,25,3,25,0,3
59,26,14,26,0,3
38,27,1,30,0,3
66,27,10,30,0,3
69,26,12,30,0,3
1,35,0,36,0,3
7,35,8,37,0,3
36,35,11,38,0,3
46,35,9,43,0,3
50,35,2,44,0,3
57,35,15,44,0,3
40,34,4,49,0,3
41,34,5,50,0,3
54,34,6,50,0,3
65,20,13,21,1,0
63,23,7,23,1,0
64,25,14,26,1,0
5,33,0,36,1,0
34,33,11,38,1,0
14,32,9,43,1,0
17,32,15,44,1,0
3,31,5,50,1,0
11,31,6,50,1,0
13,22,7,23,1,1
9,24,3,25,1,1
22,24,14,26,1,1
33,24,1,30,1,1
48,24,10,30,1,1
58,24,12,30,1,1
19,31,8,37,1,1
37,31,11,38,1,1
26,22,9,43,1,1
39,22,4,49,1,1
