subjects,number_student,rooms,num_seat,day,section
3,23,7,23,0,0
20,29,0,29,0,0
4,36,3,37,0,0
24,40,2,43,0,0
15,22,5,22,0,1
6,23,7,23,0,1
39,24,1,24,0,1
2,25,6,25,0,1
30,29,0,29,0,1
1,33,4,33,0,1
22,36,3,37,0,1
13,39,2,43,0,1
27,22,5,22,0,2
10,23,7,23,0,2
14,23,1,24,0,2
7,25,6,25,0,2
23,27,0,29,0,2
26,31,4,33,0,2
25,36,3,37,0,2
16,39,2,43,0,2
17,20,5,22,0,3
35,20,7,23,0,3
9,25,6,25,0,3
34,26,0,29,0,3
33,31,4,33,0,3
28,36,3,37,0,3
18,30,4,33,1,0
29,36,3,37,1,0
19,39,2,43,1,0
32,25,0,29,1,1
0,35,3,37,1,1
8,38,2,43,1,2
12,38,2,43,1,3
31,35,3,37,2,0
21,38,2,43,2,0
38,38,2,43,2,1
37,35,2,43,2,3
5,34,2,43,3,1
11,34,3,37,3,2
36,34,2,43,3,2
