subjects,number_student,rooms,num_seat,day,section
36,20,10,20,0,0
11,21,9,21,0,0
3,25,18,25,0,0
20,30,7,30,0,0
34,31,1,31,0,0
37,31,4,31,0,0
40,36,0,36,0,0
0,37,17,37,0,0
4,40,2,45,0,0
16,40,5,47,0,0
10,39,14,48,0,0
1,38,15,49,0,0
47,20,10,20,0,1
18,21,3,21,0,1
50,21,9,21,0,1
55,25,18,25,0,1
9,26,6,26,0,1
23,29,13,29,0,1
54,31,1,31,0,1
42,30,4,31,0,1
72,36,0,36,0,1
7,37,12,37,0,1
52,38,8,38,0,1
69,38,11,40,0,1
24,37,2,45,0,1
25,37,19,48,0,1
35,37,15,49,0,1
63,20,10,20,0,2
56,21,3,21,0,2
73,20,9,21,0,2
61,25,18,25,0,2
17,26,6,26,0,2
28,29,13,29,0,2
70,30,7,30,0,2
41,29,1,31,0,2
66,29,4,31,0,2
26,33,16,33,0,2
79,36,0,36,0,2
46,37,12,37,0,2
48,37,17,37,0,2
51,37,8,38,0,2
64,37,11,40,0,2
15,35,2,45,0,2
22,35,14,48,0,2
38,35,15,49,0,2
76,20,10,20,0,3
68,25,18,25,0,3
29,26,6,26,0,3
21,28,13,29,0,3
57,28,7,30,0,3
59,28,1,31,0,3
65,28,4,31,0,3
31,33,16,33,0,3
45,35,0,36,0,3
53,35,12,37,0,3
71,35,17,37,0,3
19,34,8,38,0,3
58,33,11,40,0,3
60,33,2,45,0,3
5,32,5,47,0,3
14,32,14,48,0,3
39,32,19,48,0,3
2,24,18,25,1,0
67,28,13,29,1,0
43,32,0,36,1,0
62,32,12,37,1,0
8,27,17,37,1,0
33,27,8,38,1,0
78,26,11,40,1,0
12,24,2,45,1,0
13,24,14,48,1,0
27,24,15,49,1,0
30,24,13,29,1,1
32,24,7,30,1,1
49,24,1,31,1,1
74,24,4,31,1,1
6,23,16,33,1,1
44,22,0,36,1,1
75,22,12,37,1,1
77,22,17,37,1,1
