subjects,number_student,rooms,num_seat,day,section
6,25,19,25,0,0
46,28,11,28,0,0
2,29,0,29,0,0
44,29,1,29,0,0
10,30,17,30,0,0
28,31,10,31,0,0
1,40,3,40,0,0
9,40,6,42,0,0
11,40,4,46,0,0
25,40,14,47,0,0
49,40,2,48,0,0
56,40,12,48,0,0
82,40,16,48,0,0
92,40,8,50,0,0
12,22,15,22,0,1
26,25,19,25,0,1
101,28,11,28,0,1
60,29,0,29,0,1
47,30,17,30,0,1
91,31,10,31,0,1
104,40,3,40,0,1
109,40,6,42,0,1
111,40,7,42,0,1
112,40,4,46,0,1
113,40,14,47,0,1
121,40,2,48,0,1
143,40,12,48,0,1
147,40,16,48,0,1
175,40,18,49,0,1
0,39,8,50,0,1
42,39,13,50,0,1
18,22,15,22,0,2
48,25,19,25,0,2
63,29,0,29,0,2
95,31,10,31,0,2
13,33,5,33,0,2
123,39,6,42,0,2
128,39,7,42,0,2
157,39,4,46,0,2
181,39,14,47,0,2
124,38,2,48,0,2
194,38,12,48,0,2
27,37,16,48,0,2
29,37,8,50,0,2
58,37,13,50,0,2
39,22,15,22,0,3
69,25,19,25,0,3
114,28,11,28,0,3
71,29,0,29,0,3
87,29,1,29,0,3
51,30,17,30,0,3
103,31,10,31,0,3
15,33,5,33,0,3
90,37,3,40,0,3
107,37,9,41,0,3
130,37,6,42,0,3
136,37,7,42,0,3
141,37,4,46,0,3
192,37,14,47,0,3
35,36,2,48,0,3
40,36,12,48,0,3
54,36,16,48,0,3
57,36,18,49,0,3
66,36,8,50,0,3
62,30,17,30,1,0
155,31,10,31,1,0
22,33,5,33,1,0
75,36,9,41,1,0
140,36,6,42,1,0
161,36,7,42,1,0
163,36,14,47,1,0
188,36,2,48,1,0
34,35,12,48,1,0
45,35,16,48,1,0
78,35,8,50,1,0
100,35,13,50,1,0
108,22,15,22,1,1
70,25,19,25,1,1
134,28,11,28,1,1
98,29,0,29,1,1
102,29,1,29,1,1
79,30,17,30,1,1
168,31,10,31,1,1
37,33,5,33,1,1
135,35,3,40,1,1
149,35,4,46,1,1
154,35,14,47,1,1
169,35,2,48,1,1
179,35,12,48,1,1
198,35,16,48,1,1
7,34,18,49,1,1
17,34,8,50,1,1
118,22,15,22,1,2
159,28,11,28,1,2
125,29,0,29,1,2
150,29,1,29,1,2
148,30,17,30,1,2
177,31,10,31,1,2
74,33,5,33,1,2
85,34,3,40,1,2
105,34,9,41,1,2
115,34,7,42,1,2
131,34,4,46,1,2
146,34,14,47,1,2
182,34,2,48,1,2
190,34,18,49,1,2
76,33,8,50,1,2
126,33,13,50,1,2
3,21,15,22,1,3
83,25,19,25,1,3
176,28,11,28,1,3
180,29,0,29,1,3
199,29,1,29,1,3
164,30,17,30,1,3
187,31,10,31,1,3
142,33,5,33,1,3
152,33,3,40,1,3
172,33,9,41,1,3
197,33,6,42,1,3
5,32,7,42,1,3
50,32,4,46,1,3
73,32,14,47,1,3
96,32,2,48,1,3
106,32,12,48,1,3
110,32,16,48,1,3
117,32,18,49,1,3
137,32,8,50,1,3
138,32,13,50,1,3
8,21,15,22,2,0
88,25,19,25,2,0
167,30,17,30,2,0
174,30,10,31,2,0
151,32,5,33,2,0
158,32,6,42,2,0
191,30,7,42,2,0
186,28,4,46,2,0
196,28,2,48,2,0
14,27,16,48,2,0
21,27,18,49,2,0
24,27,13,50,2,0
33,27,0,29,2,1
36,27,17,30,2,1
43,27,10,31,2,1
52,27,3,40,2,1
162,27,9,41,2,1
165,27,6,42,2,1
166,27,7,42,2,1
185,27,4,46,2,1
61,26,14,47,2,1
65,26,12,48,2,1
84,26,18,49,2,1
116,26,8,50,2,1
183,26,13,50,2,1
16,21,15,22,2,2
120,25,19,25,2,2
189,26,11,28,2,2
193,26,0,29,2,2
132,25,1,29,2,2
195,25,17,30,2,2
4,24,10,31,2,2
23,24,5,33,2,2
55,24,3,40,2,2
67,24,9,41,2,2
81,24,6,42,2,2
127,24,7,42,2,2
129,24,14,47,2,2
170,24,12,48,2,2
173,24,16,48,2,2
31,23,18,49,2,2
38,23,8,50,2,2
59,23,13,50,2,2
32,21,15,22,2,3
68,23,11,28,2,3
80,23,0,29,2,3
89,23,1,29,2,3
99,23,17,30,2,3
119,23,10,31,2,3
144,23,5,33,2,3
156,23,3,40,2,3
41,21,9,41,2,3
53,21,6,42,2,3
64,21,7,42,2,3
93,21,4,46,2,3
94,21,14,47,2,3
160,21,2,48,2,3
178,21,12,48,2,3
184,21,16,48,2,3
19,20,8,50,2,3
20,20,13,50,2,3
30,20,15,22,3,0
72,20,11,28,3,0
77,20,9,41,3,0
86,20,6,42,3,0
97,20,4,46,3,0
122,20,14,47,3,0
133,20,2,48,3,0
139,20,12,48,3,0
145,20,8,50,3,0
153,20,13,50,3,0
171,20,11,28,3,1
