subjects,number_student,rooms,num_seat,day,section
10,23,15,23,0,0
28,28,0,28,0,0
2,35,6,35,0,0
30,35,8,35,0,0
32,35,13,35,0,0
27,39,5,42,0,0
35,39,9,47,0,0
42,39,11,47,0,0
1,37,4,49,0,0
11,22,12,22,0,1
12,23,15,23,0,1
38,28,0,28,0,1
7,32,1,32,0,1
17,33,2,33,0,1
68,35,6,35,0,1
8,34,8,35,0,1
47,34,13,35,0,1
21,37,5,42,0,1
18,36,10,44,0,1
44,36,9,47,0,1
56,34,11,47,0,1
33,33,4,49,0,1
53,22,12,22,0,2
20,23,15,23,0,2
3,27,7,27,0,2
46,28,0,28,0,2
4,31,14,31,0,2
23,32,1,32,0,2
40,33,2,33,0,2
50,33,6,35,0,2
52,33,8,35,0,2
61,33,13,35,0,2
62,33,5,42,0,2
9,31,10,44,0,2
14,31,3,47,0,2
43,31,9,47,0,2
51,31,11,47,0,2
59,31,4,49,0,2
69,22,12,22,0,3
34,23,15,23,0,3
37,27,7,27,0,3
60,28,0,28,0,3
19,29,14,31,0,3
49,29,1,32,0,3
67,29,2,33,0,3
64,28,6,35,0,3
57,27,8,35,0,3
65,27,13,35,0,3
5,26,5,42,0,3
13,26,10,44,0,3
22,26,3,47,0,3
39,26,9,47,0,3
58,26,11,47,0,3
16,25,4,49,0,3
24,25,0,28,1,0
36,25,1,32,1,0
55,25,2,33,1,0
0,24,8,35,1,0
6,24,13,35,1,0
26,24,10,44,1,0
63,24,3,47,1,0
66,24,9,47,1,0
45,23,11,47,1,0
48,23,4,49,1,0
15,21,12,22,1,1
54,23,15,23,1,1
31,21,0,28,1,1
41,21,14,31,1,1
25,20,1,32,1,1
29,20,2,33,1,1
