subjects,number_student,rooms,num_seat,day,section
6,21,14,21,0,0
73,22,2,22,0,0
0,23,0,23,0,0
63,25,4,25,0,0
20,28,15,28,0,0
15,30,16,30,0,0
5,31,12,31,0,0
13,36,11,36,0,0
27,36,13,36,0,0
2,40,18,40,0,0
32,40,6,41,0,0
48,40,17,41,0,0
54,40,1,42,0,0
12,39,8,43,0,0
7,38,7,49,0,0
19,21,2,22,0,1
45,21,3,22,0,1
30,23,0,23,0,1
79,25,4,25,0,1
24,28,15,28,0,1
37,30,16,30,0,1
34,36,11,36,0,1
36,36,13,36,0,1
65,38,18,40,0,1
78,38,6,41,0,1
28,37,17,41,0,1
42,37,1,42,0,1
70,37,9,42,0,1
75,37,8,43,0,1
50,36,10,48,0,1
64,36,7,49,0,1
47,21,14,21,0,2
52,21,2,22,0,2
55,21,0,23,0,2
4,24,4,25,0,2
29,28,15,28,0,2
10,31,12,31,0,2
16,32,19,32,0,2
14,35,11,36,0,2
21,35,13,36,0,2
26,35,5,41,0,2
38,35,6,41,0,2
39,35,1,42,0,2
57,35,9,42,0,2
59,35,8,43,0,2
1,34,7,49,0,2
71,21,14,21,0,3
53,20,2,22,0,3
58,20,3,22,0,3
25,24,4,25,0,3
62,28,15,28,0,3
44,30,16,30,0,3
17,31,12,31,0,3
66,32,19,32,0,3
8,34,11,36,0,3
9,34,13,36,0,3
40,34,18,40,0,3
33,33,5,41,0,3
43,33,6,41,0,3
49,33,17,41,0,3
56,31,1,42,0,3
61,31,9,42,0,3
3,29,8,43,0,3
11,29,7,49,0,3
69,20,14,21,1,0
76,20,2,22,1,0
18,27,15,28,1,0
46,29,16,30,1,0
68,29,12,31,1,0
72,29,19,32,1,0
74,29,11,36,1,0
22,27,18,40,1,0
23,27,5,41,1,0
60,27,6,41,1,0
35,26,1,42,1,0
41,26,8,43,1,0
31,24,4,25,1,1
51,24,15,28,1,1
67,24,16,30,1,1
77,24,11,36,1,1
