subjects,number_student,rooms,num_seat,day,section
17,20,7,20,0,0
9,30,0,30,0,0
27,32,2,32,0,0
5,38,4,38,0,0
26,40,5,48,0,0
48,40,3,49,0,0
8,39,9,49,0,0
11,30,0,30,0,1
40,32,2,32,0,1
25,33,8,33,0,1
22,38,4,38,0,1
21,39,5,48,0,1
32,38,9,49,0,1
14,28,6,28,0,2
1,31,2,32,0,2
24,31,8,33,0,2
20,34,1,34,0,2
49,38,4,38,0,2
19,37,5,48,0,2
39,36,3,49,0,2
43,36,9,49,0,2
33,28,6,28,0,3
0,29,0,30,0,3
29,31,2,32,0,3
30,31,8,33,0,3
46,31,1,34,0,3
44,36,4,38,0,3
47,36,5,48,0,3
15,35,3,49,0,3
31,35,9,49,0,3
34,28,6,28,1,0
3,29,8,33,1,0
10,29,4,38,1,0
16,29,5,48,1,0
35,29,3,49,1,0
42,29,9,49,1,0
4,27,6,28,1,1
6,27,0,30,1,1
7,27,2,32,1,1
12,27,8,33,1,1
2,26,5,48,1,1
23,26,3,49,1,1
28,26,0,30,1,2
36,24,2,32,1,2
37,24,8,33,1,2
38,24,1,34,1,2
45,24,5,48,1,2
18,22,3,49,1,2
13,21,9,49,1,2
41,21,6,28,1,3
