subjects,number_student,rooms,num_seat,day,section
30,32,2,32,0,0
1,33,0,33,0,0
26,33,6,33,0,0
15,40,7,46,0,0
31,39,1,48,0,0
3,28,3,28,0,1
12,31,2,32,0,1
35,33,0,33,0,1
4,29,6,33,0,1
32,39,5,45,0,1
5,37,7,46,0,1
6,37,4,47,0,1
16,35,1,48,0,1
11,28,3,28,0,2
13,28,2,32,0,2
36,28,0,33,0,2
2,27,6,33,0,2
18,35,5,45,0,2
34,35,7,46,0,2
21,34,4,47,0,2
27,34,1,48,0,2
9,27,3,28,0,3
8,26,2,32,0,3
17,26,0,33,0,3
22,26,6,33,0,3
28,26,5,45,0,3
7,25,7,46,0,3
23,25,4,47,0,3
14,24,1,48,0,3
24,24,3,28,1,0
25,23,2,32,1,0
29,23,0,33,1,0
0,22,6,33,1,0
10,22,5,45,1,0
20,22,4,47,1,0
33,22,2,32,1,1
37,22,5,45,1,1
19,20,4,47,1,1
38,20,1,48,1,1
39,20,3,28,1,2
