subjects,number_student,rooms,num_seat,day,section
7,21,10,22,0,0
2,40,2,42,0,0
10,40,5,46,0,0
15,40,9,46,0,0
57,40,11,47,0,0
1,39,1,48,0,0
43,39,8,50,0,0
16,21,10,22,0,1
5,25,4,25,0,1
23,28,0,28,0,1
30,30,7,30,0,1
22,35,3,35,0,1
54,39,2,42,0,1
19,38,9,46,0,1
33,38,1,48,0,1
34,38,8,50,0,1
27,21,10,22,0,2
9,25,4,25,0,2
6,29,7,30,0,2
26,35,3,35,0,2
58,37,5,46,0,2
14,36,9,46,0,2
36,36,11,47,0,2
40,36,1,48,0,2
46,36,6,48,0,2
56,36,8,50,0,2
28,21,10,22,0,3
11,25,4,25,0,3
24,28,0,28,0,3
31,28,7,30,0,3
32,35,3,35,0,3
39,35,2,42,0,3
12,34,5,46,0,3
0,33,9,46,0,3
21,33,11,47,0,3
45,33,1,48,0,3
50,33,6,48,0,3
53,32,8,50,0,3
37,25,4,25,1,0
3,31,2,42,1,0
17,31,9,46,1,0
18,31,11,47,1,0
29,31,6,48,1,0
35,21,10,22,1,1
41,25,4,25,1,1
48,27,7,30,1,1
55,27,2,42,1,1
4,26,9,46,1,1
25,26,11,47,1,1
42,25,1,48,1,1
8,24,6,48,1,1
20,24,8,50,1,1
49,21,10,22,1,2
47,24,4,25,1,2
51,24,0,28,1,2
59,24,7,30,1,2
13,23,3,35,1,2
52,21,2,42,1,2
38,20,5,46,1,2
44,20,9,46,1,2
