subjects,number_student,rooms,num_seat,day,section
11,22,10,22,0,0
14,23,9,23,0,0
0,25,2,25,0,0
41,30,4,30,0,0
27,31,8,31,0,0
9,35,14,35,0,0
16,35,16,35,0,0
47,40,3,44,0,0
63,40,1,46,0,0
67,40,17,47,0,0
25,22,10,22,0,1
32,23,9,23,0,1
7,24,12,24,0,1
91,24,13,24,0,1
4,25,2,25,0,1
23,28,18,28,0,1
1,29,15,29,0,1
84,30,4,30,0,1
28,31,8,31,0,1
20,35,14,35,0,1
26,37,5,37,0,1
31,37,19,37,0,1
19,38,7,38,0,1
74,40,0,43,0,1
106,40,1,46,0,1
128,40,17,47,0,1
136,40,11,50,0,1
61,22,10,22,0,2
33,23,9,23,0,2
94,24,12,24,0,2
99,24,13,24,0,2
24,25,2,25,0,2
18,26,6,26,0,2
42,28,18,28,0,2
92,30,4,30,0,2
109,31,8,31,0,2
22,35,14,35,0,2
38,35,16,35,0,2
34,37,5,37,0,2
37,37,19,37,0,2
29,38,7,38,0,2
151,40,0,43,0,2
153,40,3,44,0,2
179,40,1,46,0,2
186,40,17,47,0,2
36,39,11,50,0,2
62,22,10,22,0,3
87,23,9,23,0,3
120,24,13,24,0,3
56,25,2,25,0,3
54,26,6,26,0,3
17,29,15,29,0,3
93,30,4,30,0,3
145,31,8,31,0,3
46,35,14,35,0,3
52,35,16,35,0,3
122,37,5,37,0,3
148,37,19,37,0,3
35,38,7,38,0,3
45,39,0,43,0,3
49,39,3,44,0,3
68,39,1,46,0,3
72,39,17,47,0,3
80,39,11,50,0,3
108,23,9,23,1,0
133,24,13,24,1,0
112,25,2,25,1,0
51,28,18,28,1,0
73,29,15,29,1,0
102,30,4,30,1,0
71,35,16,35,1,0
171,37,5,37,1,0
57,38,7,38,1,0
85,39,3,44,1,0
107,39,1,46,1,0
134,39,17,47,1,0
147,39,11,50,1,0
78,22,10,22,1,1
144,24,12,24,1,1
146,24,13,24,1,1
123,25,2,25,1,1
59,26,6,26,1,1
114,30,4,30,1,1
152,31,8,31,1,1
76,35,14,35,1,1
83,35,16,35,1,1
181,37,5,37,1,1
39,36,19,37,1,1
150,39,0,43,1,1
163,39,3,44,1,1
167,39,17,47,1,1
195,39,11,50,1,1
105,22,10,22,1,2
113,23,9,23,1,2
155,24,12,24,1,2
194,24,13,24,1,2
129,25,2,25,1,2
86,26,6,26,1,2
88,28,18,28,1,2
79,29,15,29,1,2
116,30,4,30,1,2
183,31,8,31,1,2
97,35,14,35,1,2
110,35,16,35,1,2
43,36,5,37,1,2
48,36,19,37,1,2
81,38,0,43,1,2
96,38,3,44,1,2
100,38,1,46,1,2
154,38,17,47,1,2
162,38,11,50,1,2
173,22,10,22,1,3
117,23,12,24,1,3
158,25,2,25,1,3
175,26,6,26,1,3
115,28,18,28,1,3
90,29,15,29,1,3
130,30,4,30,1,3
193,31,8,31,1,3
111,35,14,35,1,3
169,35,16,35,1,3
50,36,19,37,1,3
172,38,7,38,1,3
157,36,0,43,1,3
184,36,3,44,1,3
178,35,1,46,1,3
180,35,11,50,1,3
118,23,9,23,2,0
119,23,13,24,2,0
196,31,8,31,2,0
185,35,14,35,2,0
192,35,16,35,2,0
197,35,19,37,2,0
6,34,0,43,2,0
8,34,3,44,2,0
10,34,1,46,2,0
21,34,17,47,2,0
30,34,11,50,2,0
176,22,10,22,2,1
138,23,9,23,2,1
182,22,12,24,2,1
65,21,13,24,2,1
160,25,2,25,2,1
190,26,6,26,2,1
98,29,15,29,2,1
135,30,4,30,2,1
143,30,8,31,2,1
58,34,5,37,2,1
70,34,19,37,2,1
82,34,7,38,2,1
95,34,0,43,2,1
125,34,3,44,2,1
140,34,1,46,2,1
168,34,17,47,2,1
177,34,11,50,2,1
75,21,9,23,2,2
104,21,12,24,2,2
161,25,2,25,2,2
141,21,6,26,2,2
137,28,18,28,2,2
126,29,15,29,2,2
189,30,4,30,2,2
142,29,8,31,2,2
5,33,14,35,2,2
12,33,19,37,2,2
53,33,7,38,2,2
60,33,0,43,2,2
103,33,3,44,2,2
124,33,1,46,2,2
40,32,17,47,2,2
44,32,11,50,2,2
166,21,9,23,2,3
170,21,12,24,2,3
3,20,13,24,2,3
13,20,2,25,2,3
77,20,6,26,2,3
139,28,18,28,2,3
149,28,15,29,2,3
156,28,4,30,2,3
159,28,8,31,2,3
55,32,14,35,2,3
64,32,16,35,2,3
66,32,5,37,2,3
121,32,19,37,2,3
131,32,7,38,2,3
165,28,0,43,2,3
174,28,3,44,2,3
188,28,1,46,2,3
2,27,17,47,2,3
15,27,11,50,2,3
101,20,10,22,3,0
191,20,12,24,3,0
198,20,6,26,3,0
69,27,18,28,3,0
89,27,4,30,3,0
127,27,16,35,3,0
132,27,19,37,3,0
164,27,7,38,3,0
187,27,0,43,3,0
199,20,1,46,3,0
