subjects,number_student,rooms,num_seat,day,section
28,27,6,27,0,0
31,35,2,35,0,0
47,34,8,35,0,0
7,33,11,35,0,0
21,39,5,39,0,0
41,40,1,42,0,0
48,40,3,46,0,0
58,40,10,50,0,0
53,27,6,27,0,1
15,33,2,35,0,1
22,33,8,35,0,1
25,33,9,35,0,1
30,33,11,35,0,1
0,36,4,36,0,1
23,39,5,39,0,1
52,39,1,42,0,1
5,38,3,46,0,1
14,38,7,50,0,1
38,38,10,50,0,1
17,20,0,20,0,2
10,26,6,27,0,2
44,33,8,35,0,2
46,33,9,35,0,2
26,32,11,35,0,2
6,36,4,36,0,2
57,38,5,39,0,2
4,37,1,42,0,2
18,37,3,46,0,2
39,37,7,50,0,2
55,37,10,50,0,2
32,20,0,20,0,3
35,32,2,35,0,3
16,31,9,35,0,3
19,31,11,35,0,3
20,36,4,36,0,3
54,36,5,39,0,3
37,31,1,42,0,3
34,30,3,46,0,3
43,30,7,50,0,3
1,25,6,27,1,0
51,30,2,35,1,0
8,29,11,35,1,0
9,29,4,36,1,0
33,29,5,39,1,0
11,28,7,50,1,0
36,28,2,35,1,1
40,28,8,35,1,1
2,25,9,35,1,1
13,25,11,35,1,1
45,25,4,36,1,1
42,24,5,39,1,1
56,24,3,46,1,1
59,23,7,50,1,1
3,22,10,50,1,1
24,22,6,27,1,2
29,22,2,35,1,2
49,22,8,35,1,2
50,22,9,35,1,2
12,21,11,35,1,2
27,21,4,36,1,2
