subjects,number_student,rooms,num_seat,day,section
10,22,8,22,0,0
8,23,6,24,0,0
27,28,7,28,0,0
16,35,0,35,0,0
23,35,9,35,0,0
25,39,4,48,0,0
12,22,8,22,0,1
37,28,7,28,0,1
6,34,1,34,0,1
22,34,0,35,0,1
29,34,9,35,0,1
11,38,3,38,0,1
28,38,5,40,0,1
36,38,2,41,0,1
42,38,4,48,0,1
15,21,8,22,0,2
40,23,6,24,0,2
38,28,7,28,0,2
13,33,1,34,0,2
0,37,3,38,0,2
34,37,5,40,0,2
45,37,2,41,0,2
14,36,4,48,0,2
26,21,8,22,0,3
5,27,7,28,0,3
21,33,1,34,0,3
24,33,0,35,0,3
30,33,9,35,0,3
47,36,3,38,0,3
33,33,5,40,0,3
44,33,2,41,0,3
35,32,4,48,0,3
31,27,7,28,1,0
1,31,0,35,1,0
3,31,3,38,1,0
17,31,1,34,1,1
18,31,9,35,1,1
32,31,3,38,1,1
46,31,5,40,1,1
49,31,2,41,1,1
2,30,4,48,1,1
7,30,1,34,1,2
19,30,0,35,1,2
41,30,9,35,1,2
9,29,3,38,1,2
20,29,5,40,1,2
48,26,2,41,1,2
4,25,4,48,1,2
39,25,7,28,1,3
43,25,1,34,1,3
