subjects,number_student,rooms,num_seat,day,section
4,21,1,21,0,0
11,22,16,22,0,0
17,23,10,23,0,0
38,26,0,26,0,0
7,29,8,29,0,0
49,31,13,31,0,0
22,40,3,40,0,0
25,40,5,44,0,0
71,40,18,44,0,0
115,40,12,47,0,0
9,21,1,21,0,1
13,21,2,21,0,1
78,22,16,22,0,1
24,23,10,23,0,1
41,26,0,26,0,1
29,29,8,29,0,1
63,31,13,31,0,1
20,34,4,34,0,1
5,36,17,36,0,1
26,39,9,39,0,1
146,40,3,40,0,1
151,40,7,41,0,1
153,40,14,42,0,1
66,39,5,44,0,1
98,39,18,44,0,1
130,39,15,46,0,1
143,39,12,47,0,1
18,21,1,21,0,2
19,21,2,21,0,2
84,22,16,22,0,2
51,23,10,23,0,2
10,24,19,24,0,2
58,26,0,26,0,2
82,29,8,29,0,2
114,31,13,31,0,2
46,34,4,34,0,2
57,36,11,36,0,2
59,36,17,36,0,2
161,39,9,39,0,2
176,39,3,40,0,2
196,39,6,43,0,2
197,39,5,44,0,2
2,38,18,44,0,2
34,38,15,46,0,2
32,21,1,21,0,3
90,22,16,22,0,3
52,23,10,23,0,3
12,24,19,24,0,3
93,26,0,26,0,3
85,29,8,29,0,3
131,31,13,31,0,3
81,34,4,34,0,3
94,36,11,36,0,3
159,36,17,36,0,3
43,38,9,39,0,3
72,38,7,41,0,3
100,38,14,42,0,3
107,38,6,43,0,3
142,38,5,44,0,3
191,38,18,44,0,3
194,38,15,46,0,3
21,37,12,47,0,3
35,21,1,21,1,0
89,23,10,23,1,0
95,34,4,34,1,0
188,36,11,36,1,0
189,36,17,36,1,0
28,37,3,40,1,0
56,37,7,41,1,0
67,37,14,42,1,0
150,37,5,44,1,0
156,37,18,44,1,0
42,21,2,21,1,1
122,22,16,22,1,1
101,23,10,23,1,1
33,24,19,24,1,1
166,26,0,26,1,1
175,31,13,31,1,1
118,34,4,34,1,1
14,35,11,36,1,1
55,35,9,39,1,1
69,35,3,40,1,1
70,35,14,42,1,1
77,35,5,44,1,1
86,35,18,44,1,1
92,35,15,46,1,1
103,35,12,47,1,1
54,21,1,21,1,2
75,21,2,21,1,2
136,22,16,22,1,2
109,23,10,23,1,2
44,24,19,24,1,2
152,29,8,29,1,2
193,31,13,31,1,2
132,34,4,34,1,2
126,35,11,36,1,2
137,35,17,36,1,2
172,35,9,39,1,2
186,35,3,40,1,2
134,34,14,42,1,2
139,34,6,43,1,2
162,34,5,44,1,2
174,34,18,44,1,2
177,34,15,46,1,2
76,21,1,21,1,3
83,21,2,21,1,3
178,22,16,22,1,3
111,23,10,23,1,3
73,24,19,24,1,3
195,26,0,26,1,3
181,29,8,29,1,3
0,30,13,31,1,3
182,34,4,34,1,3
190,34,11,36,1,3
199,34,17,36,1,3
6,33,9,39,1,3
61,33,3,40,1,3
87,33,7,41,1,3
91,33,14,42,1,3
108,33,6,43,1,3
117,33,5,44,1,3
120,33,18,44,1,3
138,33,15,46,1,3
183,33,12,47,1,3
135,21,2,21,2,0
37,28,8,29,2,0
198,33,11,36,2,0
1,32,17,36,2,0
40,32,9,39,2,0
45,32,6,43,2,0
64,32,18,44,2,0
116,32,15,46,2,0
154,21,1,21,2,1
157,21,2,21,2,1
105,24,19,24,2,1
31,25,0,26,2,1
74,28,8,29,2,1
15,30,13,31,2,1
169,32,4,34,2,1
192,32,17,36,2,1
23,30,9,39,2,1
27,30,3,40,2,1
30,30,7,41,2,1
47,30,14,42,2,1
68,30,6,43,2,1
79,30,5,44,2,1
80,30,18,44,2,1
88,30,15,46,2,1
97,30,12,47,2,1
164,21,1,21,2,2
179,21,2,21,2,2
8,20,16,22,2,2
128,23,10,23,2,2
50,25,0,26,2,2
96,28,8,29,2,2
99,30,13,31,2,2
148,30,4,34,2,2
171,30,11,36,2,2
180,30,17,36,2,2
124,28,9,39,2,2
129,28,3,40,2,2
165,28,7,41,2,2
184,28,14,42,2,2
3,27,6,43,2,2
16,27,18,44,2,2
36,27,12,47,2,2
48,20,1,21,2,3
62,20,2,21,2,3
106,20,16,22,2,3
140,23,10,23,2,3
112,24,19,24,2,3
53,25,0,26,2,3
39,27,8,29,2,3
65,27,13,31,2,3
110,27,4,34,2,3
127,27,11,36,2,3
141,27,17,36,2,3
149,27,9,39,2,3
158,27,3,40,2,3
168,27,7,41,2,3
170,27,6,43,2,3
187,27,5,44,2,3
60,25,18,44,2,3
102,25,15,46,2,3
104,25,12,47,2,3
113,20,2,21,3,0
119,24,19,24,3,0
155,25,0,26,3,0
173,25,8,29,3,0
121,24,13,31,3,0
123,24,4,34,3,0
147,24,17,36,3,0
160,24,9,39,3,0
163,24,3,40,3,0
185,24,14,42,3,0
167,23,6,43,3,0
125,20,5,44,3,0
133,20,18,44,3,0
144,20,15,46,3,0
145,20,12,47,3,0
