subjects,number_student,rooms,num_seat,day,section
11,22,9,22,0,0
0,24,1,24,0,0
1,25,4,25,0,0
61,25,15,25,0,0
27,28,10,28,0,0
70,28,17,28,0,0
8,32,13,32,0,0
12,32,14,32,0,0
23,39,0,39,0,0
28,39,7,39,0,0
40,40,6,40,0,0
48,40,18,44,0,0
34,39,16,45,0,0
37,39,11,50,0,0
5,20,5,20,0,1
17,22,9,22,0,1
3,24,19,24,0,1
64,25,4,25,0,1
26,24,15,25,0,1
36,27,17,28,0,1
19,32,13,32,0,1
65,32,14,32,0,1
43,39,0,39,0,1
67,39,7,39,0,1
22,38,6,40,0,1
75,38,18,44,0,1
35,37,16,45,0,1
55,37,11,50,0,1
72,37,12,50,0,1
7,20,5,20,0,2
38,22,9,22,0,2
29,24,1,24,0,2
41,24,19,24,0,2
42,24,15,25,0,2
15,26,2,28,0,2
71,26,17,28,0,2
10,31,14,32,0,2
6,36,0,39,0,2
18,36,7,39,0,2
24,36,6,40,0,2
30,36,18,44,0,2
46,36,16,45,0,2
58,36,3,48,0,2
76,36,11,50,0,2
78,36,12,50,0,2
14,20,5,20,0,3
50,20,8,20,0,3
39,22,9,22,0,3
47,24,1,24,0,3
63,24,19,24,0,3
79,24,4,25,0,3
25,23,15,25,0,3
33,23,2,28,0,3
4,21,10,28,0,3
45,31,13,32,0,3
49,31,14,32,0,3
53,35,0,39,0,3
57,35,7,39,0,3
60,35,6,40,0,3
66,35,16,45,0,3
9,34,3,48,0,3
13,34,11,50,0,3
31,34,12,50,0,3
16,21,9,22,1,0
21,21,4,25,1,0
56,21,2,28,1,0
73,21,10,28,1,0
54,31,13,32,1,0
59,34,6,40,1,0
2,33,18,44,1,0
68,33,16,45,1,0
62,31,3,48,1,0
69,31,11,50,1,0
52,30,12,50,1,0
74,21,9,22,1,1
20,29,13,32,1,1
32,29,14,32,1,1
44,29,7,39,1,1
51,29,6,40,1,1
77,29,18,44,1,1
