subjects,number_student,rooms,num_seat,day,section
23,20,3,20,0,0
46,20,9,21,0,0
11,22,19,22,0,0
17,26,2,26,0,0
1,29,6,29,0,0
15,29,10,29,0,0
19,31,7,31,0,0
59,31,18,31,0,0
12,33,17,33,0,0
34,39,15,39,0,0
38,40,8,43,0,0
66,40,13,43,0,0
42,39,4,45,0,0
43,39,11,50,0,0
20,26,1,26,0,1
25,26,2,26,0,1
31,26,5,26,0,1
35,26,14,26,0,1
14,28,0,28,0,1
24,29,6,29,0,1
61,31,7,31,0,1
75,31,16,31,0,1
76,31,18,31,0,1
30,33,17,33,0,1
37,38,15,39,0,1
56,38,8,43,0,1
74,38,13,43,0,1
79,38,4,45,0,1
21,37,11,50,0,1
44,26,1,26,0,2
52,26,2,26,0,2
54,26,5,26,0,2
77,26,14,26,0,2
29,28,0,28,0,2
72,29,6,29,0,2
2,27,10,29,0,2
16,30,7,31,0,2
22,30,16,31,0,2
63,30,18,31,0,2
39,33,17,33,0,2
18,36,15,39,0,2
36,36,12,42,0,2
60,36,8,43,0,2
9,35,13,43,0,2
32,35,4,45,0,2
62,35,11,50,0,2
70,20,3,20,0,3
73,22,19,22,0,3
0,25,1,26,0,3
4,25,2,26,0,3
48,25,5,26,0,3
5,24,14,26,0,3
6,27,0,28,0,3
13,27,6,29,0,3
26,27,10,29,0,3
67,30,7,31,0,3
27,27,16,31,0,3
50,27,18,31,0,3
49,33,17,33,0,3
65,35,15,39,0,3
68,35,12,42,0,3
8,34,8,43,0,3
51,33,13,43,0,3
64,33,4,45,0,3
71,33,11,50,0,3
10,24,1,26,1,0
28,24,2,26,1,0
45,24,5,26,1,0
55,27,10,29,1,0
57,24,16,31,1,0
78,33,12,42,1,0
33,32,8,43,1,0
40,32,13,43,1,0
41,32,4,45,1,0
53,32,11,50,1,0
58,24,1,26,1,1
3,23,2,26,1,1
7,23,5,26,1,1
47,23,14,26,1,1
69,32,15,39,1,1
