subjects,number_student,rooms,num_seat,day,section
40,20,1,20,0,0
50,23,18,23,0,0
8,25,7,25,0,0
1,27,0,27,0,0
7,30,11,30,0,0
10,31,4,31,0,0
27,31,15,31,0,0
39,34,19,34,0,0
4,37,2,37,0,0
19,39,12,39,0,0
18,40,3,41,0,0
34,40,8,42,0,0
38,40,13,49,0,0
49,40,14,49,0,0
45,20,1,20,0,1
22,21,5,21,0,1
77,23,6,23,0,1
79,23,18,23,0,1
33,25,7,25,0,1
2,28,10,28,0,1
15,30,11,30,0,1
20,29,4,31,0,1
67,29,15,31,0,1
24,39,12,39,0,1
52,40,16,41,0,1
56,40,8,42,0,1
69,40,17,45,0,1
0,38,13,49,0,1
29,38,14,49,0,1
37,38,9,50,0,1
53,20,1,20,0,2
28,21,5,21,0,2
31,22,6,23,0,2
46,27,0,27,0,2
71,29,11,30,0,2
73,29,4,31,0,2
76,29,15,31,0,2
72,34,19,34,0,2
25,37,2,37,0,2
55,38,12,39,0,2
63,38,3,41,0,2
12,36,16,41,0,2
30,36,8,42,0,2
47,36,17,45,0,2
66,36,13,49,0,2
11,35,14,49,0,2
51,35,9,50,0,2
60,20,1,20,0,3
32,21,5,21,0,3
43,22,6,23,0,3
57,22,18,23,0,3
35,25,7,25,0,3
62,27,0,27,0,3
16,28,10,28,0,3
23,28,4,31,0,3
75,34,19,34,0,3
68,35,2,37,0,3
78,34,12,39,0,3
5,33,3,41,0,3
9,33,16,41,0,3
13,33,8,42,0,3
42,33,17,45,0,3
61,33,13,49,0,3
14,32,14,49,0,3
44,32,9,50,0,3
58,25,7,25,1,0
65,27,10,28,1,0
3,26,4,31,1,0
48,32,19,34,1,0
70,32,2,37,1,0
6,26,3,41,1,0
17,26,16,41,1,0
26,26,8,42,1,0
21,24,17,45,1,0
74,24,13,49,1,0
36,21,14,49,1,0
41,21,9,50,1,0
64,20,1,20,1,1
54,21,6,23,1,1
59,21,18,23,1,1
