subjects,number_student,rooms,num_seat,day,section
2,22,5,23,0,0
1,31,6,32,0,0
26,33,2,33,0,0
19,40,1,43,0,0
14,39,0,49,0,0
8,22,5,23,0,1
5,29,3,29,0,1
31,33,2,33,0,1
25,38,7,41,0,1
37,38,1,43,0,1
32,37,0,49,0,1
35,37,4,50,0,1
22,22,5,23,0,2
10,28,3,29,0,2
16,30,6,32,0,2
33,33,2,33,0,2
4,36,7,41,0,2
7,35,1,43,0,2
21,35,0,49,0,2
29,35,4,50,0,2
0,26,3,29,0,3
38,30,6,32,0,3
39,33,2,33,0,3
28,34,7,41,0,3
3,26,1,43,0,3
11,26,0,49,0,3
17,26,4,50,0,3
23,26,3,29,1,0
12,24,6,32,1,0
13,24,2,33,1,0
20,24,0,49,1,0
30,22,5,23,1,1
24,24,3,29,1,1
9,21,6,32,1,1
36,21,2,33,1,1
6,20,1,43,1,1
15,20,0,49,1,1
18,20,5,23,1,2
27,20,3,29,1,2
34,20,6,32,1,2
