subjects,number_student,rooms,num_seat,day,section
25,24,2,24,0,0
5,29,1,29,0,0
14,35,3,35,0,0
12,39,0,45,0,0
32,39,4,45,0,0
19,23,2,24,0,1
28,23,7,25,0,1
21,35,3,35,0,1
33,39,6,41,0,1
35,39,0,45,0,1
16,38,4,45,0,1
7,21,5,21,0,2
24,22,7,25,0,2
23,29,1,29,0,2
27,35,3,35,0,2
3,36,6,41,0,2
9,36,0,45,0,2
20,36,4,45,0,2
36,21,5,21,0,3
38,22,2,24,0,3
2,20,7,25,0,3
29,29,1,29,0,3
37,33,3,35,0,3
10,32,6,41,0,3
30,32,0,45,0,3
4,31,4,45,0,3
31,20,5,21,1,0
1,28,1,29,1,0
22,31,0,45,1,0
18,30,4,45,1,0
39,30,6,41,1,1
8,28,0,45,1,1
13,28,4,45,1,1
26,28,1,29,1,2
34,28,3,35,1,2
0,27,6,41,1,2
11,27,0,45,1,2
17,27,4,45,1,2
6,26,1,29,1,3
15,26,0,45,1,3
