subjects,number_student,rooms,num_seat,day,section
22,25,5,25,0,0
17,27,1,27,0,0
6,28,0,28,0,0
50,28,10,28,0,0
40,27,11,28,0,0
15,32,3,32,0,0
13,34,7,34,0,0
3,40,8,43,0,0
12,21,2,21,0,1
52,27,1,27,0,1
1,26,0,28,0,1
0,24,10,28,0,1
25,24,11,28,0,1
27,32,3,32,0,1
32,34,7,34,0,1
9,39,9,43,0,1
36,39,6,48,0,1
28,21,4,21,0,2
42,24,5,25,0,2
46,24,1,27,0,2
51,24,0,28,0,2
5,23,10,28,0,2
33,23,11,28,0,2
41,32,3,32,0,2
58,34,7,34,0,2
45,39,8,43,0,2
26,38,9,43,0,2
37,38,6,48,0,2
4,20,2,21,0,3
16,20,4,21,0,3
34,23,5,25,0,3
38,23,1,27,0,3
43,23,0,28,0,3
47,23,10,28,0,3
8,22,11,28,0,3
55,32,3,32,0,3
59,32,7,34,0,3
7,37,8,43,0,3
24,37,9,43,0,3
19,35,6,48,0,3
10,22,10,28,1,0
14,31,3,32,1,0
18,31,7,34,1,0
44,35,8,43,1,0
56,35,9,43,1,0
31,20,4,21,1,1
20,22,5,25,1,1
48,22,1,27,1,1
30,31,3,32,1,1
35,31,9,43,1,1
53,31,6,48,1,1
54,31,3,32,1,2
2,30,7,34,1,2
11,30,8,43,1,2
21,30,9,43,1,2
23,30,6,48,1,2
39,30,3,32,1,3
49,30,7,34,1,3
29,29,8,43,1,3
57,29,9,43,1,3
