subjects,number_student,rooms,num_seat,day,section
7,20,4,20,0,0
11,20,3,21,0,0
10,30,7,30,0,0
9,40,6,40,0,0
24,40,9,42,0,0
33,40,2,50,0,0
22,24,5,24,0,1
5,27,8,27,0,1
25,39,6,40,0,1
37,39,9,42,0,1
2,37,1,45,0,1
3,37,2,50,0,1
23,24,5,24,0,2
32,27,8,27,0,2
31,37,6,40,0,2
38,37,9,42,0,2
49,36,1,45,0,2
34,24,5,24,0,3
36,27,8,27,0,3
6,35,6,40,0,3
21,35,9,42,0,3
46,35,2,50,0,3
12,26,8,27,1,0
48,30,7,30,1,0
19,34,6,40,1,0
26,34,1,45,1,0
18,33,2,50,1,0
44,24,5,24,1,1
0,29,7,30,1,1
45,33,6,40,1,1
28,32,9,42,1,1
41,32,2,50,1,1
16,26,8,27,1,2
40,29,7,30,1,2
47,32,9,42,1,2
1,31,1,45,1,2
13,31,2,50,1,2
20,23,5,24,1,3
35,26,8,27,1,3
17,31,6,40,1,3
29,31,9,42,1,3
43,29,2,50,1,3
14,25,8,27,2,0
4,28,1,45,2,0
8,28,2,50,2,0
39,23,5,24,2,1
30,25,8,27,2,1
27,28,7,30,2,1
42,28,6,40,2,1
15,22,9,42,2,1
