subjects,number_student,rooms,num_seat,day,section
25,39,4,48,0,0
1,31,5,40,0,1
12,22,0,35,0,1
8,23,7,28,0,2
30,33,9,35,0,3
10,22,1,34,1,2
11,38,5,40,1,3
36,38,2,41,1,3
39,25,0,35,2,0
40,23,5,40,2,0
17,31,1,34,2,3
19,30,3,38,2,3
0,37,3,38,3,0
28,38,4,48,3,0
48,26,1,34,3,2
21,33,1,34,3,3
6,34,3,38,4,1
15,21,0,35,4,1
32,31,9,35,4,1
2,30,4,48,4,2
38,28,3,38,4,2
23,35,5,40,4,3
26,21,3,38,5,1
3,31,9,35,5,3
24,33,3,38,5,3
33,33,4,48,5,3
22,34,9,35,6,3
35,32,1,34,6,3
7,30,0,35,7,1
49,31,4,48,7,1
47,36,2,41,7,2
9,29,0,35,8,0
37,28,9,35,8,0
29,34,5,40,8,1
43,25,0,35,8,1
16,35,4,48,8,3
13,33,9,35,9,0
44,33,5,40,9,1
45,37,5,40,9,2
18,31,9,35,9,3
20,29,2,41,10,0
31,27,7,28,10,0
27,28,7,28,10,2
42,38,2,41,10,3
34,37,3,38,11,0
14,36,4,48,11,1
41,30,4,48,11,2
4,25,2,41,11,3
5,27,5,40,11,3
46,31,0,35,12,0
