subjects,number_student,rooms,num_seat,day,section
43,30,3,35,0,0
1,30,1,45,0,1
40,20,6,40,0,1
45,26,7,40,0,1
49,23,6,40,0,2
41,39,6,40,0,3
47,24,1,45,0,3
5,20,8,43,1,1
7,26,6,40,1,2
9,26,1,45,1,3
17,20,6,40,2,0
30,20,2,45,2,0
12,21,3,35,2,1
48,31,3,35,2,3
21,26,7,40,3,0
35,30,5,42,3,2
32,39,2,45,3,3
0,27,2,45,4,1
24,20,7,40,4,1
28,35,3,35,4,2
18,39,1,45,4,3
19,28,9,38,5,1
8,40,8,43,5,2
2,30,7,40,5,3
25,26,2,45,5,3
42,40,1,45,6,1
3,22,6,40,6,3
26,20,0,26,6,3
38,31,9,38,7,0
36,38,8,43,7,1
13,24,8,43,7,2
44,35,2,45,7,3
6,35,8,43,8,0
22,22,4,50,8,1
20,34,9,38,8,2
10,27,3,35,8,3
33,23,9,38,9,2
14,36,6,40,9,3
15,27,7,40,10,0
23,20,9,38,10,0
46,34,3,35,10,2
27,29,1,45,10,3
11,29,3,35,11,1
31,34,1,45,11,2
37,31,3,35,11,2
4,20,1,45,11,3
16,24,0,26,11,3
29,35,8,43,12,0
34,38,1,45,12,0
39,28,7,40,12,1
