subjects,number_student,rooms,num_seat,day,section
24,23,0,35,0,0
37,22,1,23,0,0
38,23,6,32,0,0
0,25,6,32,0,1
32,38,4,48,0,1
5,21,0,35,0,2
11,27,4,48,0,2
12,29,6,32,0,2
21,33,5,33,0,2
7,32,0,35,0,3
15,23,7,25,0,3
18,22,1,23,0,3
2,24,7,25,1,0
23,27,6,32,1,0
27,26,5,33,1,0
36,33,0,35,1,0
19,23,3,47,1,2
10,28,6,32,1,3
14,29,0,35,1,3
1,37,3,47,2,1
20,36,4,48,2,1
3,38,3,47,2,2
8,35,2,49,2,2
13,34,0,35,2,2
22,31,5,33,2,2
29,40,4,48,2,2
4,38,4,48,2,3
6,31,3,47,2,3
9,31,5,33,2,3
16,40,2,49,2,3
17,34,0,35,2,3
25,25,6,32,2,3
26,31,5,33,3,0
28,22,6,32,3,0
30,22,7,25,3,0
31,23,1,23,3,0
33,24,4,48,3,0
34,37,2,49,3,0
35,40,3,47,3,0
39,34,0,35,3,0
