subjects,number_student,rooms,num_seat,day,section
28,40,6,44,0,0
7,39,2,45,0,1
26,21,7,39,0,1
1,36,4,39,0,3
23,31,4,39,1,1
33,40,2,45,1,1
15,27,7,39,1,2
22,33,6,44,1,2
16,36,1,37,1,3
18,35,7,39,1,3
32,29,5,29,1,3
3,31,4,39,2,0
17,32,6,44,2,0
20,32,1,37,2,2
31,20,7,39,2,2
2,25,2,45,2,3
19,21,0,26,2,3
38,37,7,39,3,0
39,35,6,44,3,1
30,35,4,39,3,2
24,20,6,44,3,3
10,35,1,37,4,1
35,38,2,45,4,2
37,20,6,44,4,2
36,25,7,39,4,3
5,35,6,44,5,3
6,37,7,39,6,1
4,33,1,37,6,2
0,39,4,39,6,3
8,26,7,39,6,3
12,36,1,37,6,3
9,28,5,29,7,0
11,39,2,45,7,1
13,21,6,44,7,1
25,37,1,37,7,1
27,33,4,39,7,1
21,37,7,39,7,2
29,23,5,29,7,2
14,22,3,26,8,0
34,26,2,45,8,0
