subjects,number_student,rooms,num_seat,day,section
4,36,3,37,0,0
12,38,2,43,0,0
15,22,7,23,0,0
30,29,0,29,0,0
35,20,4,33,0,0
39,24,6,25,0,0
0,35,2,43,0,1
32,25,4,33,0,1
9,25,0,29,0,2
31,35,3,37,0,2
38,38,2,43,0,2
2,25,0,29,0,3
3,23,4,33,0,3
6,23,7,23,0,3
10,23,6,25,0,3
11,34,3,37,0,3
13,39,2,43,0,3
22,36,3,37,1,0
23,27,0,29,1,0
33,31,4,33,1,0
36,34,2,43,1,0
8,38,2,43,1,1
14,23,7,23,1,1
25,36,3,37,1,1
26,31,4,33,1,1
27,22,6,25,1,1
19,39,2,43,1,2
28,36,3,37,1,2
34,26,0,29,1,2
18,30,4,33,1,3
24,40,2,43,1,3
29,36,3,37,1,3
1,33,4,33,2,0
17,20,7,23,2,0
21,38,2,43,2,0
37,35,3,37,2,0
5,34,3,37,2,1
7,25,4,33,2,1
16,39,2,43,2,1
20,29,0,29,2,1
