subjects,number_student,rooms,num_seat,day,section
1,39,2,43,0,0
6,25,6,40,0,0
7,21,9,22,0,0
15,34,8,34,0,0
17,32,5,45,0,0
20,25,1,45,0,0
24,23,0,26,0,0
38,39,3,46,0,0
2,30,1,45,0,1
8,33,4,38,0,1
13,36,3,46,0,1
19,23,8,34,0,1
28,35,2,43,0,1
39,36,6,40,0,1
41,23,0,26,0,1
43,21,9,22,0,1
45,35,5,45,0,1
48,23,7,25,0,1
0,30,2,43,0,2
11,36,6,40,0,2
16,32,5,45,0,2
18,21,0,26,0,2
21,30,8,34,0,2
22,29,4,38,0,2
25,21,7,25,0,2
33,31,1,45,0,2
37,35,3,46,0,2
44,20,9,22,0,2
5,30,3,46,0,3
23,23,8,34,0,3
30,31,4,38,0,3
32,24,0,26,0,3
36,29,1,45,0,3
40,40,5,45,0,3
42,22,9,22,0,3
46,22,6,40,0,3
47,34,2,43,0,3
3,25,1,45,1,0
4,27,5,45,1,0
9,32,6,40,1,0
12,27,8,34,1,0
14,30,3,46,1,0
31,33,2,43,1,0
34,26,0,26,1,0
35,35,4,38,1,0
49,21,9,22,1,0
10,22,4,38,1,1
26,38,2,43,1,1
27,40,5,45,1,1
29,40,3,46,1,1
