subjects,number_student,rooms,num_seat,day,section
17,27,5,35,0,0
24,35,0,38,0,0
29,24,4,31,0,0
30,40,7,44,0,0
34,23,2,31,0,0
36,23,1,24,0,0
37,39,6,49,0,0
39,25,3,26,0,0
8,22,3,26,0,1
10,22,1,24,0,1
12,37,6,49,0,1
21,40,7,44,0,1
26,35,5,35,0,1
31,38,0,38,0,1
33,27,4,31,0,1
1,22,3,26,0,2
5,30,4,31,0,2
7,40,6,49,0,2
16,39,7,44,0,2
20,24,0,38,0,2
23,20,1,24,0,2
28,31,2,31,0,2
32,32,5,35,0,2
2,33,5,35,0,3
18,33,7,44,0,3
25,33,0,38,0,3
35,26,6,49,0,3
0,39,7,44,1,0
4,26,3,26,1,0
9,22,1,24,1,0
11,31,2,31,1,0
13,22,0,38,1,0
15,23,5,35,1,0
22,26,4,31,1,0
27,39,6,49,1,0
3,34,5,35,1,1
6,26,4,31,1,1
14,26,0,38,1,1
19,34,6,49,1,1
38,34,7,44,1,1
