subjects,number_student,rooms,num_seat,day,section
2,27,5,45,0,0
11,28,2,32,0,0
13,28,4,47,0,0
18,35,1,48,0,0
34,35,7,46,0,0
36,28,0,33,0,0
0,22,2,32,0,1
3,28,3,28,0,1
5,37,7,46,0,1
6,37,1,48,0,1
12,31,4,47,0,1
29,23,6,33,0,1
33,22,5,45,0,1
35,33,0,33,0,1
1,33,0,33,0,2
4,29,7,46,0,2
8,26,6,33,0,2
10,22,1,48,0,2
16,35,4,47,0,2
20,22,2,32,0,2
21,34,5,45,0,2
39,20,3,28,0,2
15,40,4,47,0,3
26,33,0,33,0,3
30,32,7,46,0,3
31,39,5,45,0,3
9,27,6,33,1,0
19,20,0,33,1,0
24,24,4,47,1,0
25,23,2,32,1,0
27,34,5,45,1,0
32,39,1,48,1,0
37,22,7,46,1,0
38,20,3,28,1,0
7,25,7,46,1,1
14,24,0,33,1,1
17,26,3,28,1,1
22,26,6,33,1,1
23,25,5,45,1,1
28,26,4,47,1,1
