subjects,number_student,rooms,num_seat,day,section
8,34,5,40,0,0
13,22,3,26,0,0
14,23,0,29,0,0
18,31,4,32,0,0
25,37,6,48,0,0
31,30,1,30,0,0
39,28,2,28,0,0
9,24,3,26,0,1
15,21,4,32,0,1
19,26,2,28,0,1
22,34,6,48,0,1
26,27,0,29,0,1
34,33,5,40,0,1
38,26,1,30,0,1
1,31,4,32,0,2
7,35,6,48,0,2
11,26,2,28,0,2
27,39,5,40,0,2
33,22,3,26,0,2
0,28,4,32,0,3
17,32,6,48,0,3
30,39,5,40,0,3
3,36,5,40,1,0
4,26,3,26,1,0
6,27,2,28,1,0
16,33,6,48,1,0
23,28,0,29,1,0
24,28,1,30,1,0
37,31,4,32,1,0
2,25,2,28,1,1
12,37,6,48,1,1
28,24,0,29,1,1
29,32,4,32,1,1
32,25,1,30,1,1
35,35,5,40,1,1
5,38,5,40,1,2
10,21,0,29,1,2
20,28,2,28,1,2
21,32,4,32,1,2
36,38,6,48,1,2
