subjects,number_student,rooms,num_seat,day,section
6,32,5,46,0,0
18,32,7,49,0,0
33,34,4,47,0,0
3,37,4,47,0,1
24,30,6,42,0,1
36,20,3,23,0,1
0,29,2,43,0,2
31,30,2,43,0,3
25,31,1,47,1,0
10,38,6,42,1,1
26,36,7,49,1,1
1,26,5,46,1,2
5,21,2,43,1,2
21,25,7,49,1,2
8,37,2,43,1,3
13,24,7,49,1,3
30,21,7,49,2,0
34,37,1,47,2,0
20,24,6,42,2,1
32,23,3,23,2,2
7,31,6,42,2,3
23,38,0,47,2,3
38,20,7,49,3,0
15,27,7,49,3,2
28,20,2,43,3,2
2,39,6,42,4,0
9,33,6,42,4,1
17,32,5,46,4,1
35,26,7,49,4,1
37,28,1,47,4,1
14,33,0,47,4,2
39,31,7,49,4,2
16,39,4,47,4,3
29,21,5,46,4,3
4,39,5,46,5,0
12,40,6,42,5,0
27,24,1,47,5,1
11,31,5,46,5,3
22,27,6,42,5,3
19,29,7,49,6,0
