subjects,number_student,rooms,num_seat,day,section
2,28,4,32,0,1
20,34,1,50,0,1
41,35,5,42,0,1
13,20,9,21,0,2
35,40,1,50,0,2
10,40,1,50,0,3
15,29,4,32,1,0
25,39,1,50,1,0
5,25,0,33,1,2
16,27,4,32,1,2
19,26,7,31,1,3
36,21,9,21,2,0
46,39,5,42,2,0
27,24,0,33,2,1
49,28,1,50,2,1
30,38,5,42,2,2
28,27,4,32,2,3
43,32,0,33,2,3
0,30,1,50,3,0
47,23,0,33,3,0
42,37,5,42,3,2
26,25,7,31,3,3
33,33,5,42,3,3
6,38,1,50,4,1
11,26,5,42,4,1
4,32,1,50,4,2
18,37,5,42,4,2
37,22,5,42,4,3
22,39,5,42,5,0
32,30,1,50,5,0
40,27,7,31,5,1
38,40,5,42,5,3
8,35,5,42,6,3
12,24,4,32,7,1
29,22,5,42,7,2
7,29,4,32,7,3
9,27,1,50,8,0
14,36,5,42,8,0
17,33,0,33,8,0
39,31,7,31,8,0
48,34,1,50,8,1
44,40,1,50,8,2
21,33,1,50,8,3
23,21,5,42,8,3
3,38,1,50,9,0
24,30,7,31,9,1
31,39,1,50,9,3
34,20,0,33,10,0
45,32,4,32,10,2
1,40,1,50,10,3
