subjects,number_student,rooms,num_seat,day,section
45,23,0,23,0,0
61,23,16,23,0,0
2,35,1,35,0,0
17,36,18,36,0,0
7,37,3,37,0,0
8,38,4,38,0,0
6,40,15,43,0,0
10,40,6,47,0,0
13,40,17,49,0,0
9,20,19,20,0,1
74,23,16,23,0,1
16,28,2,28,0,1
37,28,5,28,0,1
20,30,8,30,0,1
30,31,7,31,0,1
34,31,10,31,0,1
11,35,1,35,0,1
31,36,18,36,0,1
12,37,3,37,0,1
51,38,4,38,0,1
64,38,9,38,0,1
19,40,12,41,0,1
38,40,15,43,0,1
39,40,6,47,0,1
76,40,14,48,0,1
23,39,11,50,0,1
4,22,0,23,0,2
36,22,13,23,0,2
50,22,16,23,0,2
56,28,2,28,0,2
63,28,5,28,0,2
33,30,8,30,0,2
40,31,10,31,0,2
5,34,1,35,0,2
66,36,18,36,0,2
14,37,3,37,0,2
35,37,4,38,0,2
44,37,9,38,0,2
52,37,12,41,0,2
71,37,15,43,0,2
25,34,6,47,0,2
32,34,14,48,0,2
54,34,17,49,0,2
69,34,11,50,0,2
21,20,19,20,0,3
57,22,0,23,0,3
3,21,13,23,0,3
49,21,16,23,0,3
0,27,2,28,0,3
22,27,5,28,0,3
72,30,8,30,0,3
42,29,7,31,0,3
53,29,10,31,0,3
24,33,1,35,0,3
48,33,18,36,0,3
55,33,3,37,0,3
58,33,4,38,0,3
62,33,9,38,0,3
15,32,12,41,0,3
27,32,15,43,0,3
46,32,6,47,0,3
77,29,14,48,0,3
28,27,17,49,0,3
65,27,11,50,0,3
75,21,13,23,1,0
41,20,16,23,1,0
1,26,2,28,1,0
29,26,7,31,1,0
60,26,18,36,1,0
79,26,4,38,1,0
18,25,9,38,1,0
26,25,12,41,1,0
70,25,15,43,1,0
47,24,6,47,1,0
59,24,17,49,1,0
67,24,11,50,1,0
43,20,19,20,1,1
68,20,13,23,1,1
73,24,5,28,1,1
78,20,7,31,1,1
