subjects,number_student,rooms,num_seat,day,section
5,24,4,24,0,0
1,25,1,25,0,0
17,40,0,40,0,0
18,40,6,41,0,0
2,38,3,42,0,0
21,23,4,24,0,1
23,23,5,24,0,1
27,22,7,24,0,1
33,25,1,25,0,1
3,31,2,31,0,1
6,38,0,40,0,1
15,38,6,41,0,1
24,37,3,42,0,1
31,21,4,24,0,2
39,21,5,24,0,2
35,25,1,25,0,2
8,31,2,31,0,2
36,37,0,40,0,2
19,36,6,41,0,2
38,25,1,25,0,3
14,31,2,31,0,3
25,36,6,41,0,3
10,34,3,42,0,3
20,31,2,31,1,0
22,34,6,41,1,0
32,33,3,42,1,0
7,30,2,31,1,1
9,32,0,40,1,1
16,30,6,41,1,1
26,30,3,42,1,1
34,30,2,31,1,2
13,29,2,31,1,3
4,28,0,40,1,3
29,28,3,42,1,3
0,27,0,40,2,0
12,27,6,41,2,0
28,27,0,40,2,1
11,26,3,42,2,1
30,26,2,31,2,2
37,26,0,40,2,2
