subjects,number_student,rooms,num_seat,day,section
9,24,3,24,0,0
18,25,1,25,0,0
27,27,8,27,0,0
31,33,0,33,0,0
0,36,2,36,0,0
2,38,5,38,0,0
4,40,7,49,0,0
17,24,3,24,0,1
37,25,1,25,0,1
29,27,8,27,0,1
1,30,6,30,0,1
23,32,0,33,0,1
16,38,5,38,0,1
5,40,9,41,0,1
39,40,4,46,0,1
46,40,7,49,0,1
35,24,1,25,0,2
36,27,8,27,0,2
47,30,6,30,0,2
3,31,0,33,0,2
14,36,2,36,0,2
24,38,5,38,0,2
7,37,9,41,0,2
48,37,7,49,0,2
12,23,3,24,0,3
11,22,1,25,0,3
40,27,8,27,0,3
30,29,6,30,0,3
15,36,2,36,0,3
49,36,5,38,0,3
26,35,9,41,0,3
13,34,4,46,0,3
20,34,7,49,0,3
19,22,3,24,1,0
34,22,1,25,1,0
43,26,8,27,1,0
33,29,0,33,1,0
28,34,9,41,1,0
6,21,3,24,1,1
21,21,1,25,1,1
42,29,6,30,1,1
32,34,2,36,1,1
38,34,9,41,1,1
44,29,4,46,1,1
22,28,7,49,1,1
25,21,3,24,1,2
41,21,1,25,1,2
45,21,8,27,1,2
8,20,6,30,1,2
10,20,0,33,1,2
