subjects,number_student,rooms,num_seat,day,section
23,23,3,23,0,0
2,25,10,25,0,0
44,29,2,29,0,0
46,32,14,32,0,0
7,36,4,36,0,0
11,40,9,43,0,0
35,40,15,43,0,0
45,40,1,45,0,0
63,40,12,45,0,0
6,39,6,48,0,0
38,22,8,22,0,1
17,21,13,22,0,1
3,25,10,25,0,1
26,28,5,28,0,1
59,29,2,29,0,1
52,32,14,32,0,1
0,34,7,34,0,1
8,36,4,36,0,1
53,39,11,39,0,1
5,38,9,43,0,1
33,38,1,45,0,1
43,38,0,48,0,1
10,37,6,48,0,1
19,21,8,22,0,2
42,21,13,22,0,2
29,23,3,23,0,2
40,25,10,25,0,2
18,27,5,28,0,2
31,27,2,29,0,2
55,32,14,32,0,2
13,34,7,34,0,2
49,36,4,36,0,2
15,37,11,39,0,2
16,37,9,43,0,2
22,37,15,43,0,2
39,37,1,45,0,2
66,37,12,45,0,2
4,20,8,22,0,3
60,20,13,22,0,3
32,23,3,23,0,3
56,25,10,25,0,3
50,27,2,29,0,3
25,34,7,34,0,3
9,35,4,36,0,3
27,35,11,39,0,3
65,35,9,43,0,3
68,34,15,43,0,3
12,33,1,45,0,3
20,33,0,48,0,3
69,32,6,48,0,3
62,20,8,22,1,0
67,20,13,22,1,0
64,25,10,25,1,0
14,26,5,28,1,0
24,26,2,29,1,0
28,31,14,32,1,0
41,31,4,36,1,0
30,30,11,39,1,0
34,30,15,43,1,0
37,30,12,45,1,0
1,24,10,25,1,1
58,26,5,28,1,1
61,26,2,29,1,1
47,30,7,34,1,1
51,30,9,43,1,1
54,30,15,43,1,1
21,24,1,45,1,1
36,24,12,45,1,1
48,24,0,48,1,1
57,24,6,48,1,1
