subjects,number_student,rooms,num_seat,day,section
3,23,10,23,0,0
16,25,1,25,0,0
51,29,8,29,0,0
6,30,15,30,0,0
11,37,3,37,0,0
29,40,14,41,0,0
13,39,4,46,0,0
47,39,6,50,0,0
49,20,7,20,0,1
50,20,9,20,0,1
10,23,10,23,0,1
12,24,11,24,0,1
25,23,13,24,0,1
36,23,1,25,0,1
59,29,8,29,0,1
8,30,2,30,0,1
22,30,15,30,0,1
45,37,3,37,0,1
54,39,14,41,0,1
5,38,5,45,0,1
9,38,4,46,0,1
20,38,0,47,0,1
24,38,6,50,0,1
64,20,7,20,0,2
1,22,10,23,0,2
15,22,11,24,0,2
17,22,13,24,0,2
35,22,1,25,0,2
67,29,8,29,0,2
37,30,2,30,0,2
0,28,15,30,0,2
58,37,3,37,0,2
43,36,14,41,0,2
57,36,5,45,0,2
21,35,4,46,0,2
28,35,6,50,0,2
39,22,10,23,0,3
68,22,11,24,0,3
7,21,13,24,0,3
14,28,8,29,0,3
30,28,2,30,0,3
32,28,15,30,0,3
31,35,3,37,0,3
38,35,14,41,0,3
18,34,5,45,0,3
26,34,4,46,0,3
53,34,6,50,0,3
27,21,1,25,1,0
40,28,15,30,1,0
2,33,3,37,1,0
4,33,14,41,1,0
33,33,5,45,1,0
63,33,0,47,1,0
19,32,6,50,1,0
42,21,10,23,1,1
46,21,11,24,1,1
52,28,15,30,1,1
44,32,3,37,1,1
48,32,14,41,1,1
66,32,5,45,1,1
23,31,4,46,1,1
61,31,0,47,1,1
55,28,6,50,1,1
62,28,2,30,1,2
69,28,0,47,1,2
41,27,6,50,1,2
60,27,8,29,1,3
34,26,2,30,1,3
56,26,15,30,1,3
65,26,3,37,1,3
