subjects,number_student,rooms,num_seat,day,section
7,40,3,48,0,0
26,25,9,25,0,0
5,23,10,23,0,0
33,40,3,48,0,1
27,34,4,34,0,1
34,40,5,46,0,1
52,40,6,41,0,1
20,28,7,28,0,1
50,25,9,25,0,1
6,23,10,23,0,1
18,39,1,48,0,2
28,39,2,48,0,2
29,39,3,48,0,2
4,33,4,34,0,2
44,39,5,46,0,2
41,28,7,28,0,2
11,23,8,23,0,2
12,38,0,43,0,3
17,38,1,48,0,3
45,33,4,34,0,3
24,38,6,41,0,3
16,27,7,28,0,3
2,24,9,25,0,3
13,23,10,23,0,3
55,38,11,42,0,3
23,37,2,48,1,0
48,37,3,48,1,0
25,24,9,25,1,0
51,23,10,23,1,0
58,37,11,42,1,0
1,36,0,43,1,1
31,27,7,28,1,1
10,22,8,23,1,1
36,24,9,25,1,1
53,22,10,23,1,1
15,36,11,42,1,1
56,36,0,43,1,2
19,35,1,48,1,2
35,35,2,48,1,2
47,33,3,48,1,2
3,32,4,34,1,2
32,27,7,28,1,2
40,24,9,25,1,2
0,21,10,23,1,2
14,32,11,42,1,2
59,32,0,43,1,3
8,31,1,48,1,3
39,31,3,48,1,3
46,31,5,46,1,3
42,30,6,41,1,3
21,26,7,28,1,3
30,21,8,23,1,3
9,20,10,23,1,3
49,30,11,42,1,3
22,29,6,41,2,0
37,29,11,42,2,0
54,29,1,48,2,1
43,26,2,48,2,1
38,20,7,28,2,1
57,20,8,23,2,1
