subjects,number_student,rooms,num_seat,day,section
0,27,1,27,0,0
8,20,5,20,0,0
2,29,6,29,0,0
26,38,2,38,0,1
39,21,3,21,0,1
37,33,4,33,0,1
16,20,5,20,0,1
3,27,1,27,0,2
24,20,3,21,0,2
14,31,4,33,0,3
19,29,6,29,0,3
22,26,7,26,0,3
28,29,6,29,1,0
35,26,7,26,1,0
18,37,2,38,1,1
25,31,4,33,1,1
1,25,7,26,1,1
7,39,0,44,1,2
27,31,4,33,1,2
23,27,6,29,1,2
31,37,2,38,1,3
30,27,6,29,1,3
12,30,4,33,2,0
17,36,2,38,2,1
36,27,6,29,2,1
29,25,7,26,2,1
38,27,1,27,2,2
15,24,6,29,2,2
20,24,7,26,2,2
10,39,0,44,2,3
4,23,1,27,2,3
34,36,2,38,2,3
6,23,6,29,2,3
11,23,7,26,3,0
33,39,0,44,3,1
13,23,1,27,3,1
9,35,2,38,3,2
5,34,0,44,4,2
32,30,4,33,4,2
21,34,2,38,4,3
