subjects,number_student,rooms,num_seat,day,section
47,33,1,33,0,0
25,31,4,31,0,0
0,20,11,20,0,0
26,39,15,39,0,0
42,39,16,39,0,0
27,20,17,20,0,0
32,40,18,49,0,0
5,28,19,28,0,0
6,34,2,34,0,1
40,40,3,46,0,1
43,40,5,40,0,1
59,39,6,39,0,1
65,40,10,43,0,1
39,20,11,20,0,1
18,26,14,26,0,1
69,39,15,39,0,1
99,39,16,39,0,1
75,40,18,49,0,1
35,28,19,28,0,1
84,40,0,47,0,2
49,33,1,33,0,2
9,34,2,34,0,2
53,31,4,31,0,2
106,40,5,40,0,2
104,39,6,39,0,2
10,36,8,36,0,2
110,40,9,40,0,2
151,40,12,48,0,2
1,22,13,22,0,2
41,26,14,26,0,2
118,39,15,39,0,2
134,39,16,39,0,2
52,20,17,20,0,2
165,40,18,49,0,2
55,28,19,28,0,2
186,40,0,47,0,3
16,34,2,34,0,3
143,39,5,40,0,3
12,30,7,30,0,3
36,36,8,36,0,3
144,39,9,40,0,3
158,39,10,43,0,3
72,20,11,20,0,3
173,39,12,48,0,3
4,22,13,22,0,3
68,26,14,26,0,3
195,39,16,39,0,3
92,20,17,20,0,3
15,38,18,49,0,3
33,38,9,40,1,0
117,20,11,20,1,0
30,22,13,22,1,0
80,26,14,26,1,0
74,38,0,47,1,1
54,33,1,33,1,1
76,38,3,46,1,1
98,31,4,31,1,1
101,38,5,40,1,1
108,38,6,39,1,1
66,36,8,36,1,1
113,38,9,40,1,1
180,20,11,20,1,1
34,22,13,22,1,1
120,26,14,26,1,1
126,38,15,39,1,1
183,20,17,20,1,1
162,38,18,49,1,1
176,38,0,47,1,2
58,33,1,33,1,2
190,38,3,46,1,2
129,31,4,31,1,2
13,37,6,39,1,2
17,30,7,30,1,2
115,36,8,36,1,2
56,37,10,43,1,2
198,20,11,20,1,2
63,37,12,48,1,2
38,22,13,22,1,2
163,26,14,26,1,2
67,37,16,39,1,2
82,37,18,49,1,2
121,28,19,28,1,2
85,37,0,47,1,3
61,33,1,33,1,3
21,34,2,34,1,3
132,31,4,31,1,3
123,37,9,40,1,3
153,37,10,43,1,3
125,36,12,48,1,3
78,22,13,22,1,3
166,26,14,26,1,3
130,36,15,39,1,3
146,36,16,39,1,3
148,36,18,49,1,3
133,28,19,28,1,3
22,30,7,30,2,0
150,36,8,36,2,0
167,26,14,26,2,0
178,36,0,47,2,1
73,33,1,33,2,1
2,35,3,46,2,1
149,31,4,31,2,1
44,35,5,40,2,1
48,35,9,40,2,1
70,35,10,43,2,1
77,35,12,48,2,1
90,35,15,39,2,1
93,35,18,49,2,1
135,28,19,28,2,1
95,35,0,47,2,2
111,33,1,33,2,2
50,34,2,34,2,2
139,35,3,46,2,2
164,31,4,31,2,2
169,35,6,39,2,2
62,30,7,30,2,2
141,34,10,43,2,2
147,34,12,48,2,2
86,22,13,22,2,2
193,26,14,26,2,2
168,34,15,39,2,2
191,34,16,39,2,2
142,28,19,28,2,2
119,33,0,47,2,3
124,33,1,33,2,3
136,33,2,34,2,3
140,33,3,46,2,3
156,33,5,40,2,3
11,32,6,39,2,3
81,30,7,30,2,3
24,32,8,36,2,3
28,32,9,40,2,3
29,32,12,48,2,3
114,22,13,22,2,3
71,25,14,26,2,3
46,32,15,39,2,3
51,32,16,39,2,3
103,32,18,49,2,3
152,28,19,28,2,3
170,31,4,31,3,0
138,22,13,22,3,0
107,32,15,39,3,0
177,32,16,39,3,0
185,31,1,33,3,1
189,31,2,34,3,1
192,31,5,40,3,1
96,30,6,39,3,1
102,30,7,30,3,1
112,30,8,36,3,1
128,30,12,48,3,1
197,22,13,22,3,1
105,25,14,26,3,1
159,30,16,39,3,1
155,28,19,28,3,1
171,30,1,33,3,2
175,30,2,34,3,2
199,30,3,46,3,2
88,29,4,31,3,2
160,29,5,40,3,2
157,28,6,39,3,2
161,28,8,36,3,2
182,28,9,40,3,2
188,28,12,48,3,2
19,21,13,22,3,2
8,24,14,26,3,2
7,27,15,39,3,2
37,27,16,39,3,2
79,27,19,28,3,2
83,27,0,47,3,3
89,27,1,33,3,3
91,27,3,46,3,3
122,27,5,40,3,3
127,27,6,39,3,3
131,27,7,30,3,3
137,27,8,36,3,3
145,27,9,40,3,3
154,27,10,43,3,3
179,27,12,48,3,3
20,21,13,22,3,3
14,24,14,26,3,3
31,24,15,39,3,3
60,24,16,39,3,3
94,24,18,49,3,3
97,24,19,28,3,3
172,24,6,39,4,0
184,24,7,30,4,0
194,24,9,40,4,0
3,23,10,43,4,0
23,21,13,22,4,0
64,23,16,39,4,0
87,23,19,28,4,0
100,23,2,34,4,1
109,23,3,46,4,1
116,23,4,31,4,1
174,23,6,39,4,1
187,23,8,36,4,1
45,21,10,43,4,1
57,21,12,48,4,1
181,21,13,22,4,1
196,21,15,39,4,1
