subjects,number_student,rooms,num_seat,day,section
8,20,8,20,0,0
9,21,6,21,0,0
45,26,0,26,0,0
44,29,9,29,0,0
11,30,1,30,0,0
3,40,7,40,0,0
32,40,5,43,0,0
16,20,8,20,0,1
17,21,6,21,0,1
35,25,3,25,0,1
49,26,0,26,0,1
40,28,2,28,0,1
15,30,1,30,0,1
34,40,7,40,0,1
5,39,5,43,0,1
25,20,8,20,0,2
1,24,0,26,0,2
43,28,2,28,0,2
46,29,4,29,0,2
47,28,9,29,0,2
48,30,1,30,0,2
18,39,7,40,0,2
23,39,5,43,0,2
41,20,8,20,0,3
20,24,3,25,0,3
36,24,0,26,0,3
6,23,2,28,0,3
7,23,4,29,0,3
22,23,9,29,0,3
37,23,1,30,0,3
29,39,7,40,0,3
31,39,5,43,0,3
39,23,4,29,1,0
26,22,9,29,1,0
27,38,5,43,1,0
28,38,7,40,1,2
10,37,7,40,1,3
4,36,5,43,1,3
14,36,5,43,2,0
19,36,5,43,2,1
21,36,5,43,2,3
38,36,5,43,3,0
2,35,7,40,3,2
13,35,5,43,3,3
12,34,7,40,4,0
24,33,7,40,4,1
33,33,7,40,4,2
30,32,5,43,4,2
0,31,7,40,4,3
42,31,5,43,4,3
