subjects,number_student,rooms,num_seat,day,section
16,25,14,25,0,0
4,28,9,28,0,0
27,40,3,40,0,0
30,40,12,41,0,0
54,40,4,43,0,0
0,39,2,45,0,0
5,39,10,46,0,0
8,39,5,47,0,0
9,39,6,49,0,0
12,39,13,49,0,0
28,25,14,25,0,1
3,27,1,27,0,1
20,28,9,28,0,1
47,28,15,28,0,1
59,37,8,37,0,1
23,39,3,40,0,1
29,39,12,41,0,1
37,39,4,43,0,1
43,39,2,45,0,1
60,39,5,47,0,1
14,38,0,48,0,1
31,25,14,25,0,2
11,27,1,27,0,2
49,28,15,28,0,2
48,36,8,37,0,2
21,38,3,40,0,2
38,38,11,40,0,2
58,36,7,41,0,2
2,35,12,41,0,2
10,34,4,43,0,2
24,34,2,45,0,2
32,33,10,46,0,2
35,33,5,47,0,2
63,33,0,48,0,2
66,33,6,49,0,2
45,32,13,49,0,2
33,25,14,25,0,3
61,27,1,27,0,3
55,28,9,28,0,3
65,28,15,28,0,3
53,32,8,37,0,3
67,32,11,40,0,3
15,31,7,41,0,3
17,31,12,41,0,3
13,30,4,43,0,3
46,30,10,46,0,3
1,29,5,47,0,3
34,29,0,48,0,3
44,29,6,49,0,3
52,29,13,49,0,3
50,25,14,25,1,0
68,29,8,37,1,0
7,26,3,40,1,0
22,26,7,41,1,0
25,26,10,46,1,0
56,26,5,47,1,0
51,25,0,48,1,0
41,24,13,49,1,0
42,24,14,25,1,1
64,24,9,28,1,1
19,23,15,28,1,1
26,23,8,37,1,1
40,23,7,41,1,1
18,22,4,43,1,1
36,22,2,45,1,1
62,22,10,46,1,1
6,20,5,47,1,1
39,20,0,48,1,1
57,20,6,49,1,1
69,20,13,49,1,1
