subjects,number_student,rooms,num_seat,day,section
22,21,4,21,0,0
29,23,7,25,0,0
27,26,6,26,0,0
7,40,5,40,0,0
5,39,0,49,0,0
10,20,3,20,0,1
6,39,5,40,0,1
20,39,0,49,0,1
2,22,7,25,0,2
28,26,6,26,0,2
0,33,1,33,0,2
17,34,2,34,0,2
39,39,5,40,0,2
15,38,0,49,0,2
25,22,7,25,0,3
36,22,6,26,0,3
24,33,1,33,0,3
32,34,2,34,0,3
34,38,5,40,0,3
9,37,0,49,0,3
12,32,2,34,1,0
14,37,5,40,1,0
37,37,0,49,1,0
35,32,1,33,1,1
13,36,5,40,1,1
31,35,0,49,1,1
1,31,2,34,1,2
4,30,5,40,1,2
8,30,0,49,1,2
23,30,1,33,1,3
16,29,2,34,1,3
18,29,5,40,1,3
19,29,0,49,1,3
3,28,1,33,2,1
26,28,5,40,2,1
30,28,0,49,2,1
11,27,1,33,2,2
21,27,2,34,2,2
33,27,0,49,2,2
38,27,1,33,2,3
