subjects,number_student,rooms,num_seat,day,section
6,32,3,32,0,0
4,37,5,37,0,0
12,32,6,32,0,0
63,40,7,48,0,0
8,39,8,40,0,0
35,20,10,20,0,0
32,29,11,29,0,0
2,23,14,23,0,0
30,35,18,35,0,0
39,38,19,38,0,0
37,28,0,28,0,1
43,27,1,27,0,1
38,37,5,37,0,1
41,28,11,29,0,1
21,30,12,30,0,1
23,32,15,32,0,1
42,20,16,20,0,1
53,28,0,28,0,2
60,27,1,27,0,2
45,39,2,48,0,2
47,39,7,48,0,2
75,39,8,40,0,2
0,25,9,25,0,2
54,20,10,20,0,2
26,30,12,30,0,2
34,32,13,32,0,2
9,23,14,23,0,2
40,32,15,32,0,2
58,20,16,20,0,2
50,35,17,35,0,2
7,34,18,35,0,2
57,28,0,28,0,3
5,26,1,27,0,3
70,38,2,48,0,3
44,32,3,32,0,3
68,37,7,48,0,3
78,37,8,40,0,3
3,25,9,25,0,3
67,20,10,20,0,3
61,28,11,29,0,3
69,28,12,30,0,3
25,31,13,32,0,3
22,23,14,23,0,3
62,31,15,32,0,3
76,20,16,20,0,3
17,34,18,35,0,3
1,36,19,38,0,3
16,26,4,26,1,0
10,36,5,37,1,0
13,25,9,25,1,0
31,26,11,29,1,0
18,25,12,30,1,0
65,31,13,32,1,0
20,34,17,35,1,0
29,34,18,35,1,0
11,36,19,38,1,0
19,25,0,28,1,1
14,36,2,48,1,1
66,31,6,32,1,1
36,24,9,25,1,1
59,24,11,29,1,1
72,24,12,30,1,1
71,31,13,32,1,1
55,22,14,23,1,1
73,31,15,32,1,1
46,34,17,35,1,1
51,34,18,35,1,1
56,22,0,28,1,2
77,22,1,27,1,2
74,31,3,32,1,2
15,36,5,37,1,2
33,36,7,48,1,2
48,36,8,40,1,2
24,33,17,35,1,2
27,33,18,35,1,2
64,36,2,48,1,3
28,33,7,48,1,3
49,33,17,35,1,3
52,33,19,38,1,3
79,33,17,35,2,0
