subjects,number_student,rooms,num_seat,day,section
2,40,7,40,0,0
24,25,8,25,0,0
21,34,9,34,0,0
6,32,10,32,0,0
8,27,13,27,0,0
34,40,14,50,0,0
36,25,17,25,0,0
35,40,2,41,0,1
66,40,4,42,0,1
74,40,7,40,0,1
39,25,8,25,0,1
25,34,9,34,0,1
75,32,10,32,0,1
11,39,12,41,0,1
27,39,15,42,0,1
51,25,17,25,0,1
72,39,19,48,0,1
9,29,0,29,0,2
58,29,1,29,0,2
0,38,2,41,0,2
7,30,3,30,0,2
29,20,5,20,0,2
64,29,6,29,0,2
1,38,7,40,0,2
31,24,8,25,0,2
10,33,9,34,0,2
4,31,10,32,0,2
16,38,11,47,0,2
13,27,13,27,0,2
45,38,15,42,0,2
70,20,16,20,0,2
40,24,17,25,0,2
65,38,18,38,0,2
5,37,19,48,0,2
19,28,0,29,0,3
32,28,1,29,0,3
23,37,2,41,0,3
47,37,4,42,0,3
41,28,6,29,0,3
68,37,7,40,0,3
57,24,8,25,0,3
17,33,9,34,0,3
53,31,10,32,0,3
37,36,11,47,0,3
20,35,12,41,0,3
28,35,15,42,0,3
30,23,17,25,0,3
48,35,19,48,0,3
78,35,4,42,1,0
22,33,9,34,1,0
38,33,12,41,1,0
73,33,18,38,1,0
44,28,0,29,1,1
77,33,2,41,1,1
12,30,3,30,1,1
79,33,7,40,1,1
54,31,9,34,1,1
55,31,10,32,1,1
56,31,12,41,1,1
14,27,13,27,1,1
15,30,14,50,1,1
61,30,19,48,1,1
67,30,2,41,1,2
69,30,3,30,1,2
76,30,4,42,1,2
49,28,6,29,1,2
60,28,9,34,1,2
62,28,10,32,1,2
18,27,11,47,1,2
26,27,13,27,1,2
50,27,14,50,1,2
46,23,17,25,1,2
59,27,0,29,1,3
63,27,1,29,1,3
33,26,2,41,1,3
52,26,3,30,1,3
71,23,4,42,1,3
3,22,6,29,1,3
42,21,7,40,1,3
43,21,8,25,1,3
