subjects,number_student,rooms,num_seat,day,section
7,40,1,50,0,0
0,25,3,25,0,0
29,39,4,39,0,0
14,40,6,46,0,0
42,40,11,48,0,0
2,20,15,20,0,0
43,40,0,40,0,1
8,25,3,25,0,1
27,38,4,39,0,1
26,32,5,32,0,1
46,40,6,46,0,1
33,38,13,47,0,1
41,37,0,40,0,2
52,37,1,50,0,2
62,37,2,46,0,2
17,24,3,25,0,2
31,32,5,32,0,2
44,36,6,46,0,2
30,35,7,41,0,2
37,35,8,38,0,2
24,24,9,25,0,2
4,34,12,39,0,2
18,34,13,47,0,2
22,34,0,40,0,3
34,34,1,50,0,3
40,24,3,25,0,3
35,32,5,32,0,3
57,34,7,41,0,3
19,33,8,38,0,3
60,24,9,25,0,3
3,27,10,27,0,3
51,33,11,48,0,3
58,33,12,39,0,3
61,33,13,47,0,3
68,33,14,46,0,3
21,20,15,20,0,3
49,32,1,50,1,0
55,32,4,39,1,0
39,31,5,32,1,0
16,27,10,27,1,0
66,31,13,47,1,0
10,30,0,40,1,1
53,30,6,46,1,1
59,30,7,41,1,1
69,24,9,25,1,1
63,27,10,27,1,1
6,29,11,48,1,1
15,29,12,39,1,1
20,28,14,46,1,1
32,20,15,20,1,1
28,28,0,40,1,2
48,28,4,39,1,2
64,27,5,32,1,2
13,26,6,46,1,2
38,26,7,41,1,2
65,26,8,38,1,2
9,23,9,25,1,2
36,23,10,27,1,2
45,23,12,39,1,2
50,23,13,47,1,2
5,22,14,46,1,2
67,20,15,20,1,2
11,22,0,40,1,3
25,22,1,50,1,3
1,21,2,46,1,3
12,21,3,25,1,3
23,21,6,46,1,3
47,21,7,41,1,3
54,21,8,38,1,3
56,21,9,25,1,3
